true_values,predicted_values,abs_error
0.198,0.395936,0.039178666
0.551,0.56322265,0.00014939312
1.02,1.0458119,0.0006662547
1.227,1.621058,0.1552817
1.226,1.5592942,0.11108507
1.361,1.4719598,0.012312097
1.753,1.7325006,0.00042022817
2.373,2.360705,0.00015116722
2.75,3.1527472,0.16220526
2.292,3.2749138,0.9661194
2.021,2.3466868,0.10607198
2.089,2.3194647,0.05311398
1.984,2.462513,0.2289747
1.92,2.2149343,0.086986296
2.023,2.2376766,0.04608605
2.408,2.4238005,0.00024965504
2.589,3.0603821,0.22220112
2.445,2.987179,0.2939582
2.449,2.7384024,0.0837538
2.268,2.861249,0.35194448
2.278,2.4689388,0.03645759
2.32,2.724564,0.16367215
2.262,2.6512408,0.15150836
2.279,2.5985994,0.10214377
2.312,2.6520505,0.115634315
2.339,2.6853948,0.11998934
2.446,2.7157068,0.07274172
2.526,2.891571,0.13364217
2.738,2.9295115,0.036676705
2.726,3.2864401,0.31409305
1.898,3.0472205,1.3207077
1.389,1.7819118,0.15437968
1.287,1.4961925,0.043761507
1.227,1.4975846,0.07321601
0.914,1.4503555,0.2876773
0.768,1.0113411,0.059214886
0.837,0.96779156,0.017106429
0.916,1.1362886,0.04852708
0.835,1.2133644,0.14315961
0.769,1.0432863,0.07523299
0.64,0.9975276,0.12782599
0.627,0.853847,0.051459584
0.614,0.8918345,0.07719199
0.518,0.8810334,0.13179326
0.586,0.76386666,0.03163654
0.798,0.89196634,0.0088296775
0.846,1.1876702,0.116738535
0.726,1.1168075,0.15273046
0.68,0.9313953,0.06319959
0.751,0.9248283,0.030216279
0.915,1.0513563,0.01859304
1.191,1.2731347,0.006746113
1.519,1.64662,0.01628686
1.813,2.0185385,0.04224608
2.356,2.2925675,0.0040236763
3.334,3.1215005,0.045156088
4.021,4.4200215,0.15921825
3.938,4.774677,0.7000281
3.985,4.297474,0.09764001
4.452,4.5699472,0.013911519
4.796,5.230006,0.18836139
5.575,5.4471726,0.016339784
5.583,6.662241,1.1647607
5.729,5.9500813,0.048876923
5.868,6.481555,0.37644967
5.982,6.4084225,0.18183623
5.998,6.635952,0.40698257
5.732,6.522351,0.6246546
5.767,6.1245003,0.1278063
5.9,6.409691,0.25978467
5.87,6.5003457,0.39733586
6.632,6.3911605,0.058003657
6.984,7.8279214,0.71220297
6.175,7.696693,2.315549
6.139,6.1895742,0.00255776
5.957,6.9472446,0.9805849
5.675,6.2732983,0.35796058
4.945,6.160234,1.4767932
4.27,5.0571938,0.619674
3.716,4.573061,0.7345534
3.306,3.9327245,0.39278358
3.081,3.617085,0.287387
2.066,3.4160075,1.8225204
1.499,1.8825271,0.14709309
1.241,1.6321065,0.15296428
0.939,1.338577,0.1596618
0.896,1.0557964,0.025534876
0.94,1.1418266,0.04073399
1.112,1.2192082,0.011493609
1.186,1.4912686,0.09318895
1.286,1.4626706,0.031212484
1.274,1.6238289,0.12238022
1.174,1.496764,0.10417655
1.053,1.3733304,0.10261156
0.811,1.2366521,0.18117975
0.767,0.9563105,0.035838462
0.918,1.0110662,0.00866132
1.041,1.2716177,0.053184498
0.98,1.3618011,0.1457721
0.769,1.1856539,0.1736005
0.675,0.93244815,0.066279545
0.687,0.900707,0.045670696
0.843,0.95993185,0.013673059
0.971,1.1972005,0.051166676
1.206,1.2946715,0.007862646
1.498,1.6358798,0.01901082
1.464,1.9653261,0.25132784
1.436,1.6548502,0.047895435
1.544,1.726114,0.03316551
1.862,1.8916664,0.0008800967
2.193,2.429678,0.056016423
2.551,2.7055218,0.023876958
2.761,3.1579068,0.15753505
2.891,3.2190661,0.10762737
3.19,3.3828032,0.03717305
3.01,3.7987354,0.6221035
3.068,3.2505412,0.033321265
5.212,3.6403246,2.4701633
9.24,7.591625,2.7171388
10.366,12.742399,5.6472726
5.808,11.658595,34.22946
2.566,4.4441814,3.5275655
1.044,2.5408716,2.2406247
0.343,0.9385016,0.35462216
0.253,0.49784827,0.05995068
0.703,0.5244875,0.031866718
1.193,1.2694738,0.005848247
0.916,1.8257484,0.8276422
2.465,1.0018933,2.140681
3.471,4.6136284,1.3055997
2.071,4.1027904,4.1281714
1.228,1.8900924,0.43836626
1.666,1.2447662,0.17743789
2.858,2.4544582,0.16284598
2.286,4.2163124,3.726106
1.656,2.190724,0.28592962
1.522,1.8542697,0.11040321
1.763,1.6911838,0.0051575676
2.079,2.328218,0.062109604
2.316,2.5567904,0.05798
2.24,2.8254724,0.34277788
2.449,2.4780893,0.00084619614
3.299,3.0541496,0.059951715
4.52,4.321367,0.039455146
5.234,5.811795,0.3338471
5.434,6.020175,0.34360108
5.717,6.0145483,0.08853499
6.167,6.4379115,0.07339314
6.695,6.9891615,0.08653088
6.913,7.600786,0.47304973
6.589,7.5777907,0.9777067
6.151,6.9175215,0.5875551
5.962,6.520364,0.31177026
5.968,6.4645824,0.24659419
6.084,6.548421,0.21568668
6.311,6.7185497,0.16609688
6.64,7.0171185,0.14221843
7.067,7.4240437,0.12748024
7.415,7.95529,0.29191315
7.694,8.268627,0.33019665
7.72,8.547659,0.6850196
7.894,8.390184,0.24619891
7.988,8.766075,0.60540104
7.743,8.806747,1.1315585
7.444,8.198586,0.5694011
7.426,7.9379506,0.2620933
7.364,8.151734,0.62052566
7.415,7.9667645,0.30444404
7.65,8.121862,0.22265404
7.815,8.536898,0.52113616
8.19,8.621864,0.18650715
8.381,9.259871,0.77241415
8.451,9.328926,0.77075386
8.599,9.246904,0.4197801
8.746,9.636135,0.79234
8.798,9.774172,0.9529108
8.501,9.680331,1.3908212
8.202,9.084958,0.7796156
7.947,8.788053,0.7073694
7.445,8.57435,1.2754319
7.112,7.758438,0.41788223
7.084,7.6056952,0.2721658
7.127,7.747776,0.38536307
6.995,7.7845263,0.62335205
