true_values,predicted_values,abs_error
0.551,0.3608115,0.1901885
1.02,0.97457063,0.04542935
1.227,1.3928108,0.16581082
1.226,1.2469959,0.020995975
1.361,1.180327,0.18067288
1.7530000000000001,1.4600291,0.2929709
2.373,2.0384076,0.33459234
2.75,2.8684778,0.11847782
2.2920000000000003,3.0872772,0.7952771
2.021,2.1750746,0.15407467
2.089,2.0404105,0.048589468
1.984,2.2996066,0.3156066
1.92,2.0536253,0.13362539
2.023,2.0205617,0.0024383068
2.408,2.2267294,0.1812706
2.589,2.8403137,0.2513137
2.445,2.8779626,0.43296266
2.449,2.5514355,0.10243559
2.2680000000000002,2.6759617,0.40796185
2.278,2.3487787,0.07077861
2.32,2.483738,0.16373801
2.262,2.5406427,0.27864265
2.279,2.4100432,0.1310432
2.312,2.4831674,0.17116737
2.339,2.5249867,0.18598676
2.446,2.5516653,0.10566521
2.526,2.7283533,0.20235324
2.738,2.7978861,0.059886217
2.7260000000000004,3.1414783,0.41547823
1.8980000000000001,2.9545903,1.0565903
1.389,1.6461644,0.25716436
1.287,1.2552751,0.03172481
1.227,1.3161001,0.08910012
0.914,1.230011,0.316011
0.768,0.7809389,0.012938917
0.8370000000000001,0.7578944,0.079105616
0.916,0.91483665,0.0011633635
0.835,0.95385885,0.118858874
0.769,0.76593125,0.0030687451
0.64,0.75075316,0.11075318
0.627,0.5839624,0.043037593
0.614,0.6553098,0.041309774
0.518,0.6115461,0.09354609
0.586,0.45965075,0.12634927
0.7979999999999999,0.66812754,0.12987244
0.846,0.9745647,0.12856466
0.726,0.823807,0.09780699
0.68,0.6427228,0.03727722
0.7509999999999999,0.6847146,0.06628537
0.915,0.81520414,0.09979588
1.1909999999999998,1.0254525,0.16554749
1.5190000000000001,1.3731978,0.14580226
1.813,1.7114336,0.101566315
2.356,1.9832064,0.37279356
3.334,2.826567,0.5074332
4.021,4.291939,0.27093887
3.938,4.638332,0.7003319
3.985,4.0354376,0.05043769
4.452,4.4034386,0.048561573
4.796,5.2457848,0.44978476
5.575,5.3463674,0.22863245
5.582999999999998,6.482032,0.89903164
5.729,5.6170278,0.11197233
5.8679999999999986,6.1401944,0.2721944
5.982,6.2089963,0.22699642
5.997999999999998,6.2849073,0.2869072
5.732,6.211276,0.47927618
5.767,5.7355947,0.03140545
5.9,6.135983,0.2359829
5.87,6.2625394,0.3925395
6.6320000000000014,6.049669,0.5823312
6.984,7.446668,0.46266794
6.175,7.2914877,1.1164875
6.1389999999999985,5.6166744,0.5223255
5.957000000000002,6.4951715,0.53817177
5.675,6.0243816,0.34938145
4.945,5.724645,0.77964497
4.2700000000000005,4.7592654,0.48926544
3.716,4.2736464,0.5576463
3.306,3.7016084,0.39560843
3.0810000000000004,3.3137646,0.23276448
2.066,3.2041204,1.1381204
1.499,1.7429625,0.24396253
1.241,1.3444293,0.1034292
0.9390000000000001,1.1990275,0.26002753
0.8959999999999999,0.84662145,0.049378574
0.94,0.93188834,0.008111656
1.112,0.9777534,0.13424659
1.186,1.2216473,0.035647273
1.286,1.1953819,0.09061813
1.274,1.3426368,0.068636775
1.1740000000000002,1.2600378,0.086037755
1.053,1.1348649,0.08186495
0.8109999999999999,1.0147016,0.20370162
0.767,0.7178601,0.049139917
0.918,0.7968221,0.12117791
1.041,1.0355722,0.0054278374
0.98,1.0912478,0.11124778
0.769,0.91399413,0.14499414
0.675,0.67439467,0.0006053448
0.687,0.6746267,0.012373269
0.843,0.7216438,0.12135619
0.971,0.96234316,0.008656859
1.206,1.0273194,0.17868054
1.4980000000000002,1.351358,0.14664197
1.464,1.6663017,0.20230174
1.436,1.4048455,0.031154513
1.544,1.4659804,0.07801962
1.862,1.6583339,0.20366609
2.193,2.1239147,0.06908536
2.551,2.479389,0.071611166
2.761,2.9538822,0.1928823
2.891,3.1192102,0.22821021
3.19,3.247631,0.057631016
3.01,3.7326696,0.7226696
3.068,3.1276312,0.05963111
5.2120000000000015,3.4149213,1.7970786
9.24,6.88596,2.3540397
10.366,10.845065,0.47906494
5.808,9.77886,3.97086
2.5660000000000003,4.3997397,1.8337398
1.044,2.1361556,1.0921556
0.343,0.6449306,0.3019306
0.253,0.353364,0.100364
0.7030000000000001,0.39645183,0.30654818
1.193,1.2834978,0.09049785
0.916,1.515818,0.599818
2.465,0.61992484,1.8450751
3.471,3.8925796,0.4215796
2.071,3.2947154,1.2237153
1.228,1.711089,0.48308897
1.666,0.97322273,0.6927773
2.858,2.0241284,0.8338716
2.286,4.009826,1.7238262
1.656,1.8456223,0.18962228
1.5219999999999998,1.4816829,0.04031706
1.7630000000000001,1.5584133,0.20458674
2.079,2.000911,0.078089
2.316,2.351287,0.035286903
2.24,2.5848503,0.3448503
2.449,2.3414876,0.107512236
3.299,2.8006768,0.4983232
4.5200000000000005,4.242729,0.2772708
5.234,5.6932335,0.45923328
5.434,5.719173,0.28517294
5.7170000000000005,5.6884108,0.028589249
6.167000000000002,6.2038155,0.036815643
6.695,6.7197013,0.024701118
6.9129999999999985,7.2311716,0.3181715
6.589,7.1680613,0.57906103
6.151,6.4452853,0.2942853
5.9620000000000015,6.0297513,0.06775141
5.968,6.1168346,0.1488347
6.0840000000000005,6.2537374,0.16973734
6.311,6.4103003,0.099300385
6.6400000000000015,6.690029,0.050029278
7.067,7.064738,0.0022621155
7.415,7.550874,0.13587427
7.694,7.798942,0.10494232
7.72,8.004136,0.2841363
7.894,7.8086724,0.085327625
7.987999999999999,8.162647,0.17464733
7.7429999999999986,8.132816,0.38981628
7.444,7.631953,0.187953
7.426,7.399211,0.026789188
7.364,7.653595,0.28959513
7.415,7.4928203,0.0778203
7.65,7.653655,0.0036549568
7.815,8.003446,0.18844557
8.19,8.032227,0.15777302
8.381,8.569944,0.18894482
8.451,8.528339,0.07733917
8.599,8.541836,0.057164192
8.746,8.78862,0.042619705
8.798,8.922719,0.124718666
8.501,8.899395,0.39839458
8.202,8.321888,0.119888306
7.947,8.09577,0.14876986
7.445,7.8939214,0.4489212
7.112,7.2265873,0.11458731
7.0840000000000005,7.1187916,0.03479147
7.127000000000002,7.3281565,0.20115662
6.995,7.3679905,0.3729906
6.282,7.066365,0.7843647
5.992000000000001,5.890892,0.101108074
6.062,6.104701,0.042701244
6.122999999999998,6.419979,0.29697895
6.205,6.37633,0.17132998
