true_values,predicted_values,abs_error
2.021,2.1551876,0.1341877
2.089,1.1850253,0.90397465
1.984,0.8901367,1.0938632
1.92,1.0329543,0.8870456
2.023,1.6828144,0.34018564
2.408,2.0512776,0.35672235
2.589,2.9366925,0.3476925
2.445,2.7543693,0.30936933
2.449,1.9864786,0.4625213
2.268,2.1961446,0.07185531
2.278,1.690711,0.5872891
2.32,0.9312302,1.3887697
2.262,0.82297146,1.4390286
2.279,2.253434,0.025566101
2.312,2.253155,0.058845043
2.339,2.331195,0.0078048706
2.4459999999999997,2.4134545,0.032545567
2.526,1.866945,0.659055
2.738,2.2186327,0.5193672
2.7260000000000004,1.4844391,1.2415609
1.898,1.6974182,0.20058179
1.389,0.77052355,0.6184765
1.287,1.2684519,0.018548012
1.227,1.6803019,0.4533019
0.914,0.8296473,0.08435267
0.768,0.0,0.768
0.8370000000000001,0.004754722,0.8322453
0.9159999999999999,0.0,0.916
0.835,0.0,0.835
0.769,0.0,0.769
0.64,1.5549054,0.9149054
0.627,0.0,0.627
0.614,0.0,0.614
0.518,0.0,0.518
0.586,0.0,0.586
0.7979999999999999,0.17003256,0.6279674
0.846,0.0,0.846
0.726,0.0,0.726
0.68,0.459368,0.22063202
0.7509999999999999,0.015069246,0.73593074
0.915,0.0,0.915
1.1909999999999998,0.1856606,1.0053394
1.519,0.0,1.519
1.8130000000000002,0.0,1.813
2.356,0.35994452,1.9960554
3.3339999999999996,0.2527567,3.0812435
4.021,3.1083379,0.912662
3.938,4.8732166,0.93521667
3.985,3.29794,0.6870599
4.452,3.7269804,0.7250197
4.796,4.568922,0.22707796
5.575,5.363779,0.21122074
5.582999999999999,7.660692,2.077692
5.729,6.3795586,0.6505585
5.867999999999999,3.8230126,2.0449874
5.982,7.1418056,1.1598058
5.997999999999999,4.955426,1.0425739
5.732,6.0402374,0.30823755
5.767,4.6492777,1.1177225
5.9,5.781266,0.11873388
5.87,5.198186,0.67181396
6.6320000000000014,5.5612726,1.0707273
6.984,6.670186,0.31381416
6.175,6.3501673,0.17516708
6.138999999999999,5.1476517,0.99134827
5.957000000000001,6.354657,0.3976574
5.675,5.0268135,0.6481867
4.945,5.3730965,0.4280963
4.2700000000000005,4.246154,0.02384615
3.716,4.0609455,0.34494543
3.306,3.4976785,0.19167852
3.0810000000000004,3.1694171,0.08841705
2.066,3.1459594,1.0799594
1.499,1.6303854,0.13138545
1.2409999999999999,0.77577424,0.46522582
0.939,1.4808719,0.5418719
0.8959999999999999,0.5076995,0.38830054
0.94,0.23897243,0.7010276
1.112,0.0,1.112
1.186,0.0,1.186
1.286,0.0,1.286
1.274,0.0,1.274
1.1740000000000002,0.0,1.174
1.053,3.605057,2.552057
0.8109999999999999,0.0,0.811
0.767,0.0,0.767
0.9179999999999999,0.0,0.918
1.041,0.0,1.041
0.98,0.0,0.98
0.769,0.90388215,0.13488215
0.675,0.0,0.675
0.687,0.0,0.687
0.843,0.0,0.843
0.971,1.2680058,0.29700583
1.206,0.6985389,0.5074611
1.4980000000000002,0.0,1.498
1.464,0.0,1.464
1.436,0.31096107,1.1250389
1.544,1.1257409,0.41825914
1.8619999999999999,1.4061686,0.4558314
2.193,0.0,2.193
2.551,2.2493699,0.30163026
2.761,2.6911433,0.06985664
2.891,2.168548,0.7224519
3.19,3.0064344,0.18356562
3.01,3.9529107,0.9429107
3.068,2.6471417,0.42085838
5.212000000000001,2.69177,2.5202298
9.24,6.3658314,2.8741684
10.366,8.647547,1.7184534
5.808,9.957501,4.1495013
2.5660000000000003,3.6584723,1.0924723
1.044,2.2040303,1.1600302
0.34299999999999997,0.6852437,0.34224373
0.253,0.09800029,0.1549997
0.7030000000000001,0.7152411,0.0122410655
1.193,0.6565567,0.53644323
0.9159999999999999,0.0,0.916
2.465,0.0,2.465
3.471,1.1919816,2.2790184
2.0709999999999997,2.816305,0.7453048
1.228,0.54552937,0.6824707
1.666,0.5347036,1.1312964
2.858,1.9146283,0.9433718
2.286,4.0337467,1.7477467
1.656,0.07165712,1.584343
1.5219999999999998,1.8619289,0.33992898
1.763,0.48547822,1.2775218
2.079,3.0261376,0.9471376
2.316,2.4421942,0.12619424
2.24,0.42214847,1.8178515
2.449,1.9080603,0.54093957
3.299,2.702828,0.5961721
4.5200000000000005,4.012477,0.50752306
5.234,5.5939646,0.35996437
5.434,6.391054,0.95705414
5.7170000000000005,6.7550983,1.0380983
6.167000000000001,7.3079653,1.1409655
6.695,7.0133123,0.31831217
6.912999999999999,5.5284414,1.3845587
6.5889999999999995,7.377943,0.7889428
6.151,6.0375566,0.113443375
5.962000000000001,6.7642317,0.8022318
5.968,6.002925,0.034924984
6.0840000000000005,6.5346746,0.45067453
6.311,5.9862156,0.32478428
6.6400000000000015,6.5950756,0.04492426
7.067,6.5925264,0.47447348
7.415,7.3045435,0.11045647
7.694,7.39291,0.30108976
7.72,7.8270254,0.10702562
7.894,7.6079597,0.2860403
7.9879999999999995,8.2351055,0.2471056
7.742999999999999,7.9992,0.25619984
7.444,7.6111813,0.16718149
