true_values,predicted_values,abs_error
0.551,0.12439299,0.426607
1.02,0.72436917,0.2956308
1.227,1.5277619,0.30076194
1.226,1.2027571,0.023242831
1.361,1.1259412,0.23505878
1.7530000000000001,1.5130321,0.23996794
2.373,2.1081204,0.26487947
2.75,2.9000201,0.15002012
2.2920000000000003,2.9474216,0.6554215
2.021,1.7988249,0.222175
2.089,1.9899023,0.09909773
1.984,2.2802281,0.29622817
1.92,1.8141471,0.10585284
2.023,1.9312296,0.09177041
2.408,2.178141,0.22985888
2.589,2.8144534,0.22545338
2.445,2.6651914,0.22019148
2.449,2.324801,0.12419891
2.2680000000000002,2.595608,0.3276081
2.278,2.1013393,0.17666078
2.32,2.4290364,0.109036446
2.262,2.384239,0.122238874
2.279,2.2245662,0.054433823
2.312,2.3779752,0.06597519
2.339,2.3767993,0.03779936
2.446,2.4037228,0.042277336
2.526,2.6127763,0.08677626
2.738,2.6264791,0.11152077
2.7260000000000004,3.0306494,0.30464935
1.8980000000000001,2.6980832,0.80008316
1.389,1.1563307,0.23266935
1.287,1.2045159,0.08248401
1.227,1.3053309,0.078330874
0.914,1.138383,0.22438306
0.768,0.6023817,0.1656183
0.8370000000000001,0.6426759,0.19432414
0.916,0.8636688,0.05233121
0.835,0.9271823,0.09218234
0.769,0.67389953,0.09510046
0.64,0.65799034,0.01799035
0.627,0.45242405,0.17457592
0.614,0.54071915,0.07328087
0.518,0.50521815,0.012781858
0.586,0.34306598,0.24293405
0.7979999999999999,0.5493001,0.2486999
0.846,0.94157374,0.09557372
0.726,0.78274965,0.056749642
0.68,0.5326066,0.1473934
0.7509999999999999,0.5774858,0.17351419
0.915,0.7482189,0.16678113
1.1909999999999998,1.0236799,0.16732013
1.5190000000000001,1.4140899,0.104910135
1.813,1.7386074,0.07439256
2.356,1.9869983,0.36900163
3.334,2.888814,0.44518614
4.021,4.23075,0.20975018
3.938,4.379881,0.44188094
3.985,3.8799973,0.10500264
4.452,4.2319045,0.22009563
4.796,4.9638224,0.16782236
5.575,5.0388527,0.5361471
5.582999999999998,6.243532,0.660532
5.729,5.401642,0.32735825
5.8679999999999986,6.0100727,0.14207268
5.982,5.9856606,0.0036606789
5.997999999999998,6.116021,0.11802101
5.732,6.026615,0.29461527
5.767,5.605862,0.16113806
5.9,5.9698973,0.069897175
5.87,6.066512,0.19651222
6.6320000000000014,5.8488364,0.78316355
6.984,7.3490453,0.36504507
6.175,7.0428896,0.8678894
6.1389999999999985,5.34821,0.7907901
5.957000000000002,6.607871,0.6508713
5.675,5.808613,0.13361263
4.945,5.544802,0.599802
4.2700000000000005,4.513174,0.24317408
3.716,4.229417,0.51341677
3.306,3.4110284,0.10502839
3.0810000000000004,3.312265,0.23126483
2.066,3.0341847,0.9681847
1.499,1.2338341,0.2651658
1.241,1.3124822,0.07148218
0.9390000000000001,1.1200742,0.18107414
0.8959999999999999,0.66222286,0.23377717
0.94,0.8738128,0.0661872
1.112,0.93961024,0.17238975
1.186,1.2466139,0.06061387
1.286,1.1686703,0.11732972
1.274,1.3410045,0.06700444
1.1740000000000002,1.2070173,0.033017278
1.053,1.0523834,0.00061655045
0.8109999999999999,0.93416965,0.12316966
0.767,0.5631553,0.20384473
0.918,0.7037295,0.21427047
1.041,1.0300221,0.010977864
0.98,1.0852451,0.10524511
