0.13139297,0.078,0.05339297,,,,,,,,,for naïve score,,,,
2.373297837,2.32,0.053297837,,,,,,,,,2.278,2.373297837,0.095297837,,
2.293751381,2.262,0.031751381,,,,,,,,,2.32,2.293751381,0.026248619,,
2.244015685,2.279,0.034984315,,,,,,,,,2.262,2.244015685,0.017984315,,
2.305145801,2.312,0.006854199,,,,,,,,,2.279,2.305145801,0.026145801,,
2.30771225,2.339,0.03128775,,,,,,,,,2.312,2.30771225,0.00428775,,
2.358480927,2.446,0.087519073,,,,,,,,,2.339,2.358480927,0.019480927,,
2.500447671,2.526,0.025552329,,,,,,,,,2.446,2.500447671,0.054447671,,
2.539939068,2.738,0.198060932,,,,,,,,,2.526,2.539939068,0.013939068,,
2.855269774,2.726,0.129269774,,,,,,,,,2.738,2.855269774,0.117269774,,
2.65495984,1.898,0.75695984,,,,,,,,,2.726,2.65495984,0.07104016,,
1.466798416,1.389,0.077798416,,,,,,,,,1.898,1.466798416,0.431201584,,
1.332744851,1.287,0.045744851,,,,,,,,,1.389,1.332744851,0.056255149,,
1.22639481,1.227,0.00060519,,,,,,,,,1.287,1.22639481,0.06060519,,
1.234711179,0.914,0.320711179,,,,,,,,,1.227,1.234711179,0.007711179,,
0.759653339,0.768,0.008346661,,,,,,,,,0.914,0.759653339,0.154346661,,
0.7580446,0.837,0.0789554,,,,,,,,,0.768,0.7580446,0.0099554,,
0.858800067,0.916,0.057199933,,,,,,,,,0.837,0.858800067,0.021800067,,
0.94951451,0.835,0.11451451,,,,,,,,,0.916,0.94951451,0.03351451,,
0.781849977,0.769,0.012849977,,,,,,,,,0.835,0.781849977,0.053150023,,
0.755842429,0.64,0.115842429,,,,,,,,,0.769,0.755842429,0.013157571,,
0.561732494,0.627,0.065267506,,,,,,,,,0.64,0.561732494,0.078267506,,
0.662256619,0.614,0.048256619,,,,,,,,,0.627,0.662256619,0.035256619,,
0.587746851,0.518,0.069746851,,,,,,,,,0.614,0.587746851,0.026253149,,
0.478930523,0.586,0.107069477,,,,,,,,,0.518,0.478930523,0.039069477,,
0.647422733,0.798,0.150577267,,,,,,,,,0.586,0.647422733,0.061422733,,
0.878162457,0.846,0.032162457,,,,,,,,,0.798,0.878162457,0.080162457,,
0.833270375,0.726,0.107270375,,,,,,,,,0.846,0.833270375,0.012729625,,
0.672071015,0.68,0.007928985,,,,,,,,,0.726,0.672071015,0.053928985,,
0.675146644,0.751,0.075853356,,,,,,,,,0.68,0.675146644,0.004853356,,
0.784999555,0.915,0.130000445,,,,,,,,,0.751,0.784999555,0.033999555,,
0.996192029,1.191,0.194807971,,,,,,,,,0.915,0.996192029,0.081192029,,
1.312145246,1.519,0.206854754,,,,,,,,,1.191,1.312145246,0.121145246,,
1.641465318,1.813,0.171534682,,,,,,,,,1.519,1.641465318,0.122465318,,
1.916502134,2.356,0.439497866,,,,,,,,,1.813,1.916502134,0.103502134,,
2.613702284,3.334,0.720297716,,,,,,,,,2.356,2.613702284,0.257702284,,
3.754079139,4.021,0.266920861,,,,,,,,,3.334,3.754079139,0.420079139,,
4.196694813,3.938,0.258694813,,,,,,,,,4.021,4.196694813,0.175694813,,
3.819736335,3.985,0.165263665,,,,,,,,,3.938,3.819736335,0.118263665,,
4.076251626,4.452,0.375748374,,,,,,,,,3.985,4.076251626,0.091251626,,
4.643246941,4.796,0.152753059,,,,,,,,,4.452,4.643246941,0.191246941,,
4.905112188,5.575,0.669887812,,,,,,,,,4.796,4.905112188,0.109112188,,
6.003722813,5.583,0.420722813,,,,,,,,,5.575,6.003722813,0.428722813,,
5.349319859,5.729,0.379680141,,,,,,,,,5.583,5.349319859,0.233680141,,
5.955868837,5.868,0.087868837,,,,,,,,,5.729,5.955868837,0.226868837,,
5.811591338,5.982,0.170408662,,,,,,,,,5.868,5.811591338,0.056408662,,
6.077934721,5.998,0.079934721,,,,,,,,,5.982,6.077934721,0.095934721,,
5.981563584,5.732,0.249563584,,,,,,,,,5.998,5.981563584,0.016436416,,
5.588027119,5.767,0.178972881,,,,,,,,,5.732,5.588027119,0.143972881,,
5.867950475,5.9,0.032049525,,,,,,,,,5.767,5.867950475,0.100950475,,
5.91332909,5.87,0.04332909,,,,,,,,,5.9,5.91332909,0.01332909,,
5.858120168,6.632,0.773879832,,,,,,,,,5.87,5.858120168,0.011879832,,
7.089389565,6.984,0.105389565,,,,,,,,,6.632,7.089389565,0.457389565,,
6.921224184,6.175,0.746224184,,,,,,,,,6.984,6.921224184,0.062775816,,
5.775481492,6.139,0.363518508,,,,,,,,,6.175,5.775481492,0.399518508,,
6.342648635,5.957,0.385648635,,,,,,,,,6.139,6.342648635,0.203648635,,
5.682562527,5.675,0.007562527,,,,,,,,,5.957,5.682562527,0.274437473,,
5.701580719,4.945,0.756580719,,,,,,,,,5.675,5.701580719,0.026580719,,
4.538559658,4.27,0.268559658,,,,,,,,,4.945,4.538559658,0.406440342,,
4.079336243,3.716,0.363336243,,,,,,,,,4.27,4.079336243,0.190663757,,
3.486575556,3.306,0.180575556,,,,,,,,,3.716,3.486575556,0.229424444,,
3.190883729,3.081,0.109883729,,,,,,,,,3.306,3.190883729,0.115116271,,
3.019411987,2.066,0.953411987,,,,,,,,,3.081,3.019411987,0.061588013,,
1.507299211,1.499,0.008299211,,,,,,,,,2.066,1.507299211,0.558700789,,
1.474780661,1.241,0.233780661,,,,,,,,,1.499,1.474780661,0.024219339,,
1.062739044,0.939,0.123739044,,,,,,,,,1.241,1.062739044,0.178260956,,
0.857036149,0.896,0.038963851,,,,,,,,,0.939,0.857036149,0.081963851,,
0.934890881,0.94,0.005109119,,,,,,,,,0.896,0.934890881,0.038890881,,
0.91830413,1.112,0.19369587,,,,,,,,,0.94,0.91830413,0.02169587,,
1.215974059,1.186,0.029974059,,,,,,,,,1.112,1.215974059,0.103974059,,
1.172362466,1.286,0.113637534,,,,,,,,,1.186,1.172362466,0.013637534,,
1.348252368,1.274,0.074252368,,,,,,,,,1.286,1.348252368,0.062252368,,
1.229133713,1.174,0.055133713,,,,,,,,,1.274,1.229133713,0.044866287,,
1.140929648,1.053,0.087929648,,,,,,,,,1.174,1.140929648,0.033070352,,
1.00236823,0.811,0.19136823,,,,,,,,,1.053,1.00236823,0.05063177,,
0.69591935,0.767,0.07108065,,,,,,,,,0.811,0.69591935,0.11508065,,
0.805794059,0.918,0.112205941,,,,,,,,,0.767,0.805794059,0.038794059,,
0.977920622,1.041,0.063079378,,,,,,,,,0.918,0.977920622,0.059920622,,
1.081784827,0.98,0.101784827,,,,,,,,,1.041,1.081784827,0.040784827,,
0.93094222,0.769,0.16194222,,,,,,,,,0.98,0.93094222,0.04905778,,
0.669397891,0.675,0.005602109,,,,,,,,,0.769,0.669397891,0.099602109,,
0.665509439,0.687,0.021490561,,,,,,,,,0.675,0.665509439,0.009490561,,
0.693581626,0.843,0.149418374,,,,,,,,,0.687,0.693581626,0.006581626,,
0.934982123,0.971,0.036017877,,,,,,,,,0.843,0.934982123,0.091982123,,
0.998898997,1.206,0.207101003,,,,,,,,,0.971,0.998898997,0.027898997,,
1.326865138,1.498,0.171134862,,,,,,,,,1.206,1.326865138,0.120865138,,
1.597098847,1.464,0.133098847,,,,,,,,,1.498,1.597098847,0.099098847,,
1.392873986,1.436,0.043126014,,,,,,,,,1.464,1.392873986,0.071126014,,
1.467289458,1.544,0.076710542,,,,,,,,,1.436,1.467289458,0.031289458,,
1.579094448,1.862,0.282905552,,,,,,,,,1.544,1.579094448,0.035094448,,
2.025738249,2.193,0.167261751,,,,,,,,,1.862,2.025738249,0.163738249,,
2.307727039,2.551,0.243272961,,,,,,,,,2.193,2.307727039,0.114727039,,
2.703496957,2.761,0.057503043,,,,,,,,,2.551,2.703496957,0.152496957,,
2.800433749,2.891,0.090566251,,,,,,,,,2.761,2.800433749,0.039433749,,
2.947345828,3.19,0.242654172,,,,,,,,,2.891,2.947345828,0.056345828,,
3.333975019,3.01,0.323975019,,,,,,,,,3.19,3.333975019,0.143975019,,
2.830299823,3.068,0.237700177,,,,,,,,,3.01,2.830299823,0.179700177,,
3.216676406,5.212,1.995323594,,,,,,,,,3.068,3.216676406,0.148676406,,
6.353474454,9.24,2.886525546,,,,,,,,,5.212,6.353474454,1.141474454,,
10.96256789,10.366,0.596567895,,,,,,,,,9.24,10.96256789,1.722567895,,
10.16936532,5.808,4.361365322,,,,,,,,,10.366,10.16936532,0.196634678,,
3.313241368,2.566,0.747241368,,,,,,,,,5.808,3.313241368,2.494758632,,
2.03194189,1.044,0.98794189,,,,,,,,,2.566,2.03194189,0.53405811,,
0.361420621,0.343,0.018420621,,,,,,,,,1.044,0.361420621,0.682579379,,
0.502609442,0.253,0.249609442,,,,,,,,,0.343,0.502609442,0.159609442,,
0.326973977,0.703,0.376026023,,,,,,,,,0.253,0.326973977,0.073973977,,
0.894147562,1.193,0.298852438,,,,,,,,,0.703,0.894147562,0.191147562,,
1.329530919,0.916,0.413530919,,,,,,,,,1.193,1.329530919,0.136530919,,
0.65253952,2.465,1.81246048,,,,,,,,,0.916,0.65253952,0.26346048,,
3.509800902,3.471,0.038800902,,,,,,,,,2.465,3.509800902,1.044800902,,
3.431549585,2.071,1.360549585,,,,,,,,,3.471,3.431549585,0.039450415,,
1.294264229,1.228,0.066264229,,,,,,,,,2.071,1.294264229,0.776735771,,
1.185069738,1.666,0.480930262,,,,,,,,,1.228,1.185069738,0.042930262,,
1.851135392,2.858,1.006864608,,,,,,,,,1.666,1.851135392,0.185135392,,
3.491069584,2.286,1.205069584,,,,,,,,,2.858,3.491069584,0.633069584,,
1.675558234,1.656,0.019558234,,,,,,,,,2.286,1.675558234,0.610441766,,
1.630194878,1.522,0.108194878,,,,,,,,,1.656,1.630194878,0.025805122,,
1.393883213,1.763,0.369116787,,,,,,,,,1.522,1.393883213,0.128116787,,
1.959938491,2.079,0.119061509,,,,,,,,,1.763,1.959938491,0.196938491,,
2.213203985,2.316,0.102796015,,,,,,,,,2.079,2.213203985,0.134203985,,
2.384089489,2.24,0.144089489,,,,,,,,,2.316,2.384089489,0.068089489,,
2.139022554,2.449,0.309977446,,,,,,,,,2.24,2.139022554,0.100977446,,
2.616949459,3.299,0.682050541,,,,,,,,,2.449,2.616949459,0.167949459,,
3.696000901,4.52,0.823999099,,,,,,,,,3.299,3.696000901,0.397000901,,
5.015410812,5.234,0.218589188,,,,,,,,,4.52,5.015410812,0.495410812,,
5.380443223,5.434,0.053556777,,,,,,,,,5.234,5.380443223,0.146443223,,
5.455389527,5.717,0.261610473,,,,,,,,,5.434,5.455389527,0.021389527,,
5.84018833,6.167,0.32681167,,,,,,,,,5.717,5.84018833,0.12318833,,
6.342492957,6.695,0.352507043,,,,,,,,,6.167,6.342492957,0.175492957,,
6.922634042,6.913,0.009634042,,,,,,,,,6.695,6.922634042,0.227634042,,
6.926760408,6.589,0.337760408,,,,,,,,,6.913,6.926760408,0.013760408,,
6.38653459,6.151,0.23553459,,,,,,,,,6.589,6.38653459,0.20246541,,
6.001055644,5.962,0.039055644,,,,,,,,,6.151,6.001055644,0.149944356,,
5.931807421,5.968,0.036192579,,,,,,,,,5.962,5.931807421,0.030192579,,
6.002493851,6.084,0.081506149,,,,,,,,,5.968,6.002493851,0.034493851,,
6.156335353,6.311,0.154664647,,,,,,,,,6.084,6.156335353,0.072335353,,
6.411419789,6.64,0.228580211,,,,,,,,,6.311,6.411419789,0.100419789,,
6.771451753,7.067,0.295548247,,,,,,,,,6.64,6.771451753,0.131451753,,
7.239574358,7.415,0.175425642,,,,,,,,,7.067,7.239574358,0.172574358,,
7.518650704,7.694,0.175349296,,,,,,,,,7.415,7.518650704,0.103650704,,
7.796574495,7.72,0.076574495,,,,,,,,,7.694,7.796574495,0.102574495,,
7.671352345,7.894,0.222647655,,,,,,,,,7.72,7.671352345,0.048647655,,
8.022619503,7.988,0.034619503,,,,,,,,,7.894,8.022619503,0.128619503,,
7.969754662,7.743,0.226754662,,,,,,,,,7.988,7.969754662,0.018245338,,
7.614693168,7.444,0.170693168,,,,,,,,,7.743,7.614693168,0.128306832,,
7.350359305,7.426,0.075640695,,,,,,,,,7.444,7.350359305,0.093640695,,
7.464788376,7.364,0.100788376,,,,,,,,,7.426,7.464788376,0.038788376,,
7.311013802,7.415,0.103986198,,,,,,,,,7.364,7.311013802,0.052986198,,
7.493778202,7.65,0.156221798,,,,,,,,,7.415,7.493778202,0.078778202,,
7.747158478,7.815,0.067841522,,,,,,,,,7.65,7.747158478,0.097158478,,
7.851586709,8.19,0.338413291,,,,,,,,,7.815,7.851586709,0.036586709,,
8.396392206,8.381,0.015392206,,,,,,,,,8.19,8.396392206,0.206392206,,
8.370676117,8.451,0.080323883,,,,,,,,,8.381,8.370676117,0.010323883,,
8.496749545,8.599,0.102250455,,,,,,,,,8.451,8.496749545,0.045749545,,
8.660946166,8.746,0.085053834,,,,,,,,,8.599,8.660946166,0.061946166,,
8.791433509,8.798,0.006566491,,,,,,,,,8.746,8.791433509,0.045433509,,
8.811387222,8.501,0.310387222,,,,,,,,,8.798,8.811387222,0.013387222,,
8.322874046,8.202,0.120874046,,,,,,,,,8.501,8.322874046,0.178125954,,
8.127800984,7.947,0.180800984,,,,,,,,,8.202,8.127800984,0.074199016,,
7.838787516,7.445,0.393787516,,,,,,,,,7.947,7.838787516,0.108212484,,
7.218384711,7.112,0.106384711,,,,,,,,,7.445,7.218384711,0.226615289,,
7.06270377,7.084,0.02129623,,,,,,,,,7.112,7.06270377,0.04929623,,
7.098302073,7.127,0.028697927,,,,,,,,,7.084,7.098302073,0.014302073,,
7.150361582,6.995,0.155361582,,,,,,,,,7.127,7.150361582,0.023361582,,
6.917988799,6.282,0.635988799,,,,,,,,,6.995,6.917988799,0.077011201,,
5.90172662,5.992,0.09027338,,,,,,,,,6.282,5.90172662,0.38027338,,
6.033256157,6.062,0.028743843,,,,,,,,,5.992,6.033256157,0.041256157,,
6.074963307,6.123,0.048036693,,,,,,,,,6.062,6.074963307,0.012963307,,
6.167648329,6.205,0.037351671,,,,,,,,,6.123,6.167648329,0.044648329,,
6.252005497,6.039,0.213005497,,,,,,,,,6.205,6.252005497,0.047005497,,
5.901226736,5.962,0.060773264,,,,,,,,,6.039,5.901226736,0.137773264,,
5.987701804,6.567,0.579298196,,,,,,,,,5.962,5.987701804,0.025701804,,
6.910565715,7.308,0.397434285,,,,,,,,,6.567,6.910565715,0.343565715,,
7.550441514,8.38,0.829558486,,,,,,,,,7.308,7.550441514,0.242441514,,
8.892001485,9.009,0.116998515,,,,,,,,,8.38,8.892001485,0.512001485,,
9.081021073,9.536,0.454978927,,,,,,,,,9.009,9.081021073,0.072021073,,
9.78893491,9.216,0.57293491,,,,,,,,,9.536,9.78893491,0.25293491,,
8.866961083,5.432,3.434961083,,,,,,,,,9.216,8.866961083,0.349038917,,
3.36164804,1.857,1.50464804,,,,,,,,,5.432,3.36164804,2.07035196,,
0.918805353,0.288,0.630805353,,,,,,,,,1.857,0.918805353,0.938194647,,
-0.139620545,2.171,2.310620545,,,,,,,,,0.288,-0.139620545,0.427620545,,
3.663288726,6.31,2.646711274,,,,,,,,,2.171,3.663288726,1.492288726,,
8.20063863,8.627,0.42636137,,,,,,,,,6.31,8.20063863,1.89063863,,
8.984425336,9.68,0.695574664,,,,,,,,,8.627,8.984425336,0.357425336,,
9.954610612,10.885,0.930389388,,,,,,,,,9.68,9.954610612,0.274610612,,
11.17680245,5.92,5.25680245,,,,,,,,,10.885,11.17680245,0.29180245,,
2.449773872,3.014,0.564226128,,,,,,,,,5.92,2.449773872,3.470226128,,
3.202050388,3.262,0.059949612,,,,,,,,,3.014,3.202050388,0.188050388,,
3.297806476,3.416,0.118193524,,,,,,,,,3.262,3.297806476,0.035806476,,
3.770728023,2.975,0.795728023,,,,,,,,,3.416,3.770728023,0.354728023,,
2.975042849,2.202,0.773042849,,,,,,,,,2.975,2.975042849,4.28E-05,,
1.740575221,2.22,0.479424779,,,,,,,,,2.202,1.740575221,0.461424779,,
2.406785336,3.108,0.701214664,,,,,,,,,2.22,2.406785336,0.186785336,,
3.567680007,4.084,0.516319993,,,,,,,,,3.108,3.567680007,0.459680007,,
4.469736923,5.903,1.433263077,,,,,,,,,4.084,4.469736923,0.385736923,,
6.796519035,7.533,0.736480965,,,,,,,,,5.903,6.796519035,0.893519035,,
7.919523705,7.57,0.349523705,,,,,,,,,7.533,7.919523705,0.386523705,,
7.245888954,7.253,0.007111046,,,,,,,,,7.57,7.245888954,0.324111046,,
7.110459248,6.148,0.962459248,,,,,,,,,7.253,7.110459248,0.142540752,,
5.403265937,4.378,1.025265937,,,,,,,,,6.148,5.403265937,0.744734063,,
3.69954021,4.36,0.66045979,,,,,,,,,4.378,3.69954021,0.67845979,,
4.824429869,5.314,0.489570131,,,,,,,,,4.36,4.824429869,0.464429869,,
5.727248574,4.65,1.077248574,,,,,,,,,5.314,5.727248574,0.413248574,,
4.151910886,3.625,0.526910886,,,,,,,,,4.65,4.151910886,0.498089114,,
3.354897457,2.666,0.688897457,,,,,,,,,3.625,3.354897457,0.270102543,,
2.154302253,1.93,0.224302253,,,,,,,,,2.666,2.154302253,0.511697747,,
1.782837972,1.598,0.184837972,,,,,,,,,1.93,1.782837972,0.147162028,,
1.614073414,1.629,0.014926586,,,,,,,,,1.598,1.614073414,0.016073414,,
1.736559198,1.544,0.192559198,,,,,,,,,1.629,1.736559198,0.107559198,,
1.494773592,1.519,0.024226408,,,,,,,,,1.544,1.494773592,0.049226408,,
1.562609703,1.344,0.218609703,,,,,,,,,1.519,1.562609703,0.043609703,,
1.207653768,0.789,0.418653768,,,,,,,,,1.344,1.207653768,0.136346232,,
0.524247144,0.493,0.031247144,,,,,,,,,0.789,0.524247144,0.264752856,,
0.478009529,0.38,0.098009529,,,,,,,,,0.493,0.478009529,0.014990471,,
0.335137279,0.472,0.136862721,,,,,,,,,0.38,0.335137279,0.044862721,,
0.596497119,0.356,0.240497119,,,,,,,,,0.472,0.596497119,0.124497119,,
0.252813402,0.16,0.092813402,,,,,,,,,0.356,0.252813402,0.103186598,,
0.105500697,0.071,0.034500697,,,,,,,,,0.16,0.105500697,0.054499303,,
0.042534836,0.036,0.006534836,,,,,,,,,0.071,0.042534836,0.028465164,,
0.031400579,0.003,0.028400579,,,,,,,,,0.036,0.031400579,0.004599421,,
0.005272394,0,0.005272394,,,,,,,,,0.003,0.005272394,0.002272394,,
0.00842975,0.002,0.00642975,,,,,,,,,0,0.00842975,0.00842975,,
-0.001106892,0.009,0.010106892,,,,,,,,,0.002,-0.001106892,0.003106892,,
0.015445473,0,0.015445473,,,,,,,,,0.009,0.015445473,0.006445473,,
-0.00921016,0,0.00921016,,,,,,,,,0,-0.00921016,0.00921016,,
0.003686288,0,0.003686288,,,,,,,,,0,0.003686288,0.003686288,,
-0.003414369,0,0.003414369,,,,,,,,,0,-0.003414369,0.003414369,,
0.001395496,0,0.001395496,,,,,,,,,0,0.001395496,0.001395496,,
-0.000929983,0,0.000929983,,,,,,,,,0,-0.000929983,0.000929983,,
-0.000493736,0,0.000493736,,,,,,,,,0,-0.000493736,0.000493736,,
-0.000493535,0,0.000493535,,,,,,,,,0,-0.000493535,0.000493535,,
-0.000493313,0,0.000493313,,,,,,,,,0,-0.000493313,0.000493313,,
-0.000493092,0,0.000493092,,,,,,,,,0,-0.000493092,0.000493092,,
-0.000492877,0,0.000492877,,,,,,,,,0,-0.000492877,0.000492877,,
-0.000492656,0,0.000492656,,,,,,,,,0,-0.000492656,0.000492656,,
-0.000492435,0.009,0.009492435,,,,,,,,,0,-0.000492435,0.000492435,,
0.014008934,0.027,0.012991066,,,,,,,,,0.009,0.014008934,0.005008934,,
0.034250615,0.041,0.006749385,,,,,,,,,0.027,0.034250615,0.007250615,,
0.04435972,0.122,0.07764028,,,,,,,,,0.041,0.04435972,0.00335972,,
0.168027498,0.661,0.492972502,,,,,,,,,0.122,0.168027498,0.046027498,,
0.960822304,0.928,0.032822304,,,,,,,,,0.661,0.960822304,0.299822304,,
0.910284808,1.27,0.359715192,,,,,,,,,0.928,0.910284808,0.017715192,,
1.477244287,1.232,0.245244287,,,,,,,,,1.27,1.477244287,0.207244287,,
1.049586363,0.675,0.374586363,,,,,,,,,1.232,1.049586363,0.182413637,,
0.397030512,0.206,0.191030512,,,,,,,,,0.675,0.397030512,0.277969488,,
0.067161803,0.06,0.007161803,,,,,,,,,0.206,0.067161803,0.138838197,,
0.051447527,0.048,0.003447527,,,,,,,,,0.06,0.051447527,0.008552473,,
0.093054576,0.042,0.051054576,,,,,,,,,0.048,0.093054576,0.045054576,,
0.066774995,0.054,0.012774995,,,,,,,,,0.042,0.066774995,0.024774995,,
0.063103585,0.093,0.029896415,,,,,,,,,0.054,0.063103585,0.009103585,,
0.105823498,0.391,0.285176502,,,,,,,,,0.093,0.105823498,0.012823498,,
0.561459245,0.517,0.044459245,,,,,,,,,0.391,0.561459245,0.170459245,,
0.491141598,0.451,0.040141598,,,,,,,,,0.517,0.491141598,0.025858402,,
0.418393971,0.366,0.052393971,,,,,,,,,0.451,0.418393971,0.032606029,,
0.31344031,0.307,0.00644031,,,,,,,,,0.366,0.31344031,0.05255969,,
0.280769437,0.17,0.110769437,,,,,,,,,0.307,0.280769437,0.026230563,,
0.107605037,0.074,0.033605037,,,,,,,,,0.17,0.107605037,0.062394963,,
0.064130845,0.187,0.122869155,,,,,,,,,0.074,0.064130845,0.009869155,,
0.268948711,0.704,0.435051289,,,,,,,,,0.187,0.268948711,0.081948711,,
0.980199675,0.621,0.359199675,,,,,,,,,0.704,0.980199675,0.276199675,,
0.415254828,0.571,0.155745172,,,,,,,,,0.621,0.415254828,0.205745172,,
0.649950179,0.686,0.036049821,,,,,,,,,0.571,0.649950179,0.078950179,,
0.673779512,0.08,0.593779512,,,,,,,,,0.686,0.673779512,0.012220488,,
-0.303015794,0,0.303015794,,,,,,,,,0.08,-0.303015794,0.383015794,,
0.197926004,0,0.197926004,,,,,,,,,0,0.197926004,0.197926004,,
-0.115628155,0,0.115628155,,,,,,,,,0,-0.115628155,0.115628155,,
0.093698838,0,0.093698838,,,,,,,,,0,0.093698838,0.093698838,,
-0.01599982,0,0.01599982,,,,,,,,,0,-0.01599982,0.01599982,,
-0.004355944,0,0.004355944,,,,,,,,,0,-0.004355944,0.004355944,,
-0.000485648,0,0.000485648,,,,,,,,,0,-0.000485648,0.000485648,,
-0.000485431,0,0.000485431,,,,,,,,,0,-0.000485431,0.000485431,,
-0.000485226,0,0.000485226,,,,,,,,,0,-0.000485226,0.000485226,,
-0.000485012,0,0.000485012,,,,,,,,,0,-0.000485012,0.000485012,,
-0.000484797,0,0.000484797,,,,,,,,,0,-0.000484797,0.000484797,,
-0.000484589,0,0.000484589,,,,,,,,,0,-0.000484589,0.000484589,,
-0.000484373,0.001,0.001484373,,,,,,,,,0,-0.000484373,0.000484373,,
0.001126526,0.018,0.016873474,,,,,,,,,0.001,0.001126526,0.000126526,,
0.027536225,0.027,0.000536225,,,,,,,,,0.018,0.027536225,0.009536225,,
0.026066869,0.042,0.015933131,,,,,,,,,0.027,0.026066869,0.000933131,,
0.050668466,0.086,0.035331534,,,,,,,,,0.042,0.050668466,0.008668466,,
0.105892249,0.427,0.321107751,,,,,,,,,0.086,0.105892249,0.019892249,,
0.621152006,0.348,0.273152006,,,,,,,,,0.427,0.621152006,0.194152006,,
0.182710149,0.089,0.093710149,,,,,,,,,0.348,0.182710149,0.165289851,,
0.020648209,0.071,0.050351791,,,,,,,,,0.089,0.020648209,0.068351791,,
0.080679602,0.064,0.016679602,,,,,,,,,0.071,0.080679602,0.009679602,,
0.043903122,0.066,0.022096878,,,,,,,,,0.064,0.043903122,0.020096878,,
0.106568552,0.314,0.207431448,,,,,,,,,0.066,0.106568552,0.040568552,,
0.453413957,0.652,0.198586043,,,,,,,,,0.314,0.453413957,0.139413957,,
0.769000659,0.508,0.261000659,,,,,,,,,0.652,0.769000659,0.117000659,,
0.346563471,0.125,0.221563471,,,,,,,,,0.508,0.346563471,0.161436529,,
-0.031930984,0.077,0.108930984,,,,,,,,,0.125,-0.031930984,0.156930984,,
0.110619427,0.071,0.039619427,,,,,,,,,0.077,0.110619427,0.033619427,,
0.048517067,0.068,0.019482933,,,,,,,,,0.071,0.048517067,0.022482933,,
0.117426889,0.069,0.048426889,,,,,,,,,0.068,0.117426889,0.049426889,,
0.058807417,0.045,0.013807417,,,,,,,,,0.069,0.058807417,0.010192583,,
0.027635131,0.014,0.013635131,,,,,,,,,0.045,0.027635131,0.017364869,,
0.003721945,0,0.003721945,,,,,,,,,0.014,0.003721945,0.010278055,,
-0.002939233,0,0.002939233,,,,,,,,,0,-0.002939233,0.002939233,,
0.002554901,0,0.002554901,,,,,,,,,0,0.002554901,0.002554901,,
0.000901235,0,0.000901235,,,,,,,,,0,0.000901235,0.000901235,,
0.000439718,0,0.000439718,,,,,,,,,0,0.000439718,0.000439718,,
-0.001155939,0,0.001155939,,,,,,,,,0,-0.001155939,0.001155939,,
-0.000478926,0.027,0.027478926,,,,,,,,,0,-0.000478926,0.000478926,,
0.043008789,0.048,0.004991211,,,,,,,,,0.027,0.043008789,0.016008789,,
0.050576439,0.074,0.023423561,,,,,,,,,0.048,0.050576439,0.002576439,,
0.087232629,0.296,0.208767371,,,,,,,,,0.074,0.087232629,0.013232629,,
0.421250431,0.59,0.168749569,,,,,,,,,0.296,0.421250431,0.125250431,,
0.691667741,0.766,0.074332259,,,,,,,,,0.59,0.691667741,0.101667741,,
0.807849062,0.879,0.071150938,,,,,,,,,0.766,0.807849062,0.041849062,,
0.906017799,0.909,0.002982201,,,,,,,,,0.879,0.906017799,0.027017799,,
