true_values,predicted_values,abs_error
0.07,0.0,0.0049
0.078,2.0416617,3.8559675
0.198,1.4765259,1.6346287
0.551,1.2479721,0.48577017
1.02,1.7961992,0.60248524
1.227,2.2759802,1.1003596
1.226,2.485975,1.5875372
1.361,2.4663188,1.2217299
1.753,2.6443353,0.79447854
2.373,3.163569,0.62499946
2.75,3.9858458,1.5273149
2.292,4.324826,4.1323805
2.021,3.3807523,1.8489267
2.089,3.1474686,1.1203557
1.984,3.4284003,2.0862923
1.92,3.2959862,1.8933381
2.023,3.2459633,1.4956393
2.408,3.4200559,1.0242571
2.589,3.9480255,1.8469503
2.445,4.0473356,2.5674796
2.449,3.680365,1.5162603
2.268,3.707651,2.0725951
2.278,3.4523175,1.3790213
2.32,3.5694544,1.5611365
2.262,3.6595342,1.9531016
2.279,3.563665,1.6503638
2.312,3.6128876,1.6923085
2.339,3.6603224,1.745893
2.446,3.6830754,1.5303553
2.526,3.8195255,1.6732081
2.738,3.8726058,1.2873305
2.726,4.1121354,1.9213712
1.898,3.9373791,4.159067
1.389,2.6791015,1.6643616
1.287,2.4330337,1.3133934
1.227,2.514458,1.657548
0.914,2.460414,2.391396
0.768,2.0640838,1.6798333
0.837,1.9063011,1.143405
0.916,2.0085032,1.1935632
0.835,2.102405,1.6063155
0.769,1.9918412,1.4953407
0.64,1.9149259,1.6254362
0.627,1.7546448,1.2715827
0.614,1.752585,1.296376
0.518,1.7373914,1.4869152
0.586,1.6112963,1.0512323
0.798,1.7177263,0.8458966
0.846,1.9818372,1.2901258
0.726,2.0164855,1.6653525
0.68,1.8585461,1.3889711
0.751,1.8112773,1.1241878
0.915,1.9082028,0.9864517
1.191,2.109682,0.8439768
1.519,2.448908,0.864729
1.813,2.8599305,1.0960636
2.356,3.2265663,0.7578858
3.334,3.946186,0.37477165
4.021,5.1782207,1.3391601
3.938,5.5390906,2.5634913
3.985,4.981596,0.99320376
4.452,4.9754343,0.27398333
4.796,5.59923,0.64517814
5.575,5.946426,0.13795735
5.583,6.8381305,1.5753521
5.729,6.646686,0.8421476
5.868,6.786978,0.8445201
5.982,6.9117746,0.8644811
5.998,7.0060315,1.0161272
5.732,6.990549,1.5839461
5.767,6.6635985,0.80388856
5.9,6.7658277,0.7496574
5.87,6.92797,1.1193006
6.632,6.861994,0.05289716
6.984,7.732198,0.55980027
6.175,7.9452305,3.1337154
6.139,6.946138,0.6514717
5.957,7.0442624,1.18214
5.675,6.874523,1.4388554
4.945,6.5893364,2.7038417
4.27,5.7507515,2.192625
3.716,5.050299,1.780354
3.306,4.479845,1.3779122
3.081,4.057249,0.95306206
2.066,3.8770912,3.2800512
1.499,2.5188603,1.0401152
1.241,2.3717227,1.2785337
0.939,2.41602,2.1815877
0.896,2.092636,1.4319379
0.94,2.0676098,1.2715037
1.112,2.127747,1.0317421
1.186,2.344458,1.3420252
1.286,2.4250762,1.2974946
1.274,2.5491414,1.6259855
1.174,2.5230756,1.8200048
1.053,2.3934321,1.7967584
0.811,2.247229,2.0627542
0.767,1.9491605,1.3975031
0.918,1.9146355,0.99328244
1.041,2.111947,1.1469276
0.98,2.2547827,1.6250708
0.769,2.1659555,1.9514847
0.675,1.9018861,1.5052494
0.687,1.8002173,1.2392529
0.843,1.8262984,0.9668757
0.971,2.0250862,1.1110977
1.206,2.1718993,0.9329615
1.498,2.463652,0.93248355
1.464,2.830105,1.8662431
1.436,2.7496326,1.7256306
1.544,2.7153673,1.3721013
1.862,2.8653207,1.0066525
2.193,3.290446,1.2043877
2.551,3.6981394,1.3159286
2.761,4.1025934,1.7998731
2.891,4.2058916,1.7289399
3.19,4.189447,0.99889404
3.01,4.4560146,2.0909584
3.068,3.9658854,0.80619806
5.212,4.057193,1.3335794
9.24,6.984739,5.086202
10.366,10.516553,0.02266613
5.808,10.488422,21.906353
2.566,5.796371,10.435297
1.044,2.101559,1.1184309
0.343,1.5779833,1.5251836
0.253,1.3056811,1.1081375
0.703,1.2856344,0.33946285
1.193,1.9514095,0.57518494
0.916,2.4740598,2.4275503
2.465,2.0702214,0.15585005
3.471,4.225668,0.5695238
2.071,5.3458114,10.724389
1.228,2.646495,2.012128
1.666,2.0342956,0.13564162
2.858,3.0380507,0.03241822
2.286,4.7102704,5.877087
1.656,3.401745,3.0476258
1.522,2.6478379,1.267511
1.763,2.7592347,0.9924835
2.079,3.1501374,1.1473354
2.316,3.5571122,1.5403596
2.24,3.8066726,2.454463
2.449,3.5807583,1.2808772
3.299,3.8845696,0.34289178
4.52,5.019426,0.24942622
5.234,6.1974545,0.9282441
5.434,6.6010714,1.3620555
5.717,6.5751767,0.73646724
6.167,6.8272457,0.43592465
6.695,7.2744417,0.33575252
6.913,7.7470717,0.6956755
6.589,7.845834,1.5796306
6.151,7.418462,1.6064594
5.962,6.968631,1.0133058
5.968,6.855854,0.7882849
6.084,6.932344,0.7196873
6.311,7.0819674,0.59439087
6.64,7.319227,0.4613498
7.067,7.6305685,0.31760955
7.415,8.00417,0.34712183
7.694,8.251809,0.31115127
7.72,8.422458,0.4934471
7.894,8.352137,0.2098891
7.988,8.469445,0.23178959
7.743,8.497544,0.569337
7.444,8.218463,0.5997932
7.426,7.955239,0.2800936
7.364,8.015702,0.42471603
7.415,7.9934235,0.33457375
7.65,8.075777,0.18128602
7.815,8.309032,0.244068
8.19,8.419268,0.05256385
8.381,8.709859,0.108148456
8.451,8.774907,0.10491568
8.599,8.744133,0.021063592
8.746,8.809432,0.0040235855
8.798,8.872994,0.005624113
8.501,8.86038,0.12915382
8.202,8.574287,0.13859817
7.947,8.344792,0.15823874
7.445,8.183708,0.5456895
7.112,7.7913675,0.46154025
7.084,7.61465,0.28158906
7.127,7.739443,0.3750864
6.995,7.8556848,0.74077845
6.282,7.7383637,2.120995
5.992,6.99503,1.0060688
6.062,6.8266816,0.58473825
6.123,7.0199533,0.8045249
6.205,7.1007085,0.80229384
6.039,7.183911,1.3108208
5.962,6.9712563,1.0185984
6.567,6.913601,0.12013226
7.308,7.6274533,0.10205037
8.38,8.283797,0.009254988
9.009,9.119189,0.012141712
9.536,9.382388,0.02359669
9.216,9.544297,0.107779324
5.432,9.101723,13.466864
1.857,5.248175,11.50007
0.288,1.1768674,0.7900852
2.171,0.9818455,1.4140885
6.31,3.8878517,5.866802
8.627,8.87483,0.061419904
9.68,9.959866,0.078324564
10.885,10.078245,0.65085375
5.92,10.43245,20.362207
3.014,5.7407227,7.4350166
3.262,2.6427236,0.3835034
3.416,4.4621787,1.0944902
2.975,4.548237,2.4750745
2.202,3.7486968,2.3922713
2.22,2.7626717,0.29449254
3.108,3.3133166,0.042154882
4.084,4.785733,0.49242938
5.903,5.7256155,0.031465217
7.533,7.5411944,6.7148954e-05
7.57,8.784882,1.4759369
7.253,8.404782,1.3266029
6.148,7.9584093,3.2775826
4.378,6.772161,5.732008
4.36,4.7884793,0.18359442
5.314,5.3096056,1.9311905e-05
4.65,6.622651,3.891352
3.625,5.5366406,3.65437
2.666,4.246454,2.4978344
1.93,3.147034,1.4811717
1.598,2.5260437,0.86126494
1.629,2.6527424,1.0480486
1.544,2.931052,1.9239131
1.519,2.8320858,1.7241943
1.344,2.8138893,2.1605744
0.789,2.5840383,3.2221622
0.493,1.890704,1.9535764
0.38,1.5563108,1.383707
0.472,1.4397,0.93644327
0.356,1.595909,1.5373741
0.16,1.4145156,1.5738095
0.071,1.13983,1.1423976
0.036,1.0625578,1.053821
0.003,1.0576774,1.1123444
0.0,0.9911655,0.98240906
0.002,0.97284806,0.942546
0.009,0.97712886,0.9372735
0.0,0.9903716,0.98083586
0.0,0.98237264,0.965056
0.0,0.9729425,0.94661707
0.0,0.9748317,0.9502968
0.0,0.97421324,0.94909143
0.0,0.97476256,0.95016205
0.0,0.97450936,0.94966847
0.0,0.9746262,0.9498962
0.0,0.9745747,0.94979584
0.0,0.97459614,0.9498376
0.0,0.9745873,0.94982046
0.0,0.97459114,0.9498279
0.009,0.9745892,0.93236256
0.027,0.9891826,0.9257953
0.041,1.0262665,0.97075
0.122,1.0585803,0.87718266
0.661,1.1908587,0.28075024
0.928,1.9629132,1.0710453
1.27,2.1405842,0.7579169
1.232,2.5510964,1.7400154
0.675,2.4694788,3.2201545
0.206,1.7572044,2.4062352
0.06,1.152376,1.1932856
0.048,1.0218769,0.9484363
0.042,1.0772399,1.0717214
0.054,1.0617989,1.0156586
0.093,1.0773565,0.96895766
0.391,1.146994,0.5715269
0.517,1.5967387,1.1658355
0.451,1.6835576,1.5191984
0.366,1.5314363,1.3582417
0.307,1.4296144,1.2602631
0.17,1.3647772,1.4274926
0.074,1.1766411,1.2158175
0.187,1.0654904,0.77174526
0.704,1.2923974,0.3462115
0.621,2.0041597,1.9131306
0.571,1.735371,1.3557599
0.686,1.6804386,0.98890823
0.08,1.8397673,3.096781
0.0,0.9522995,0.9068743
0.0,0.95760596,0.9170092
0.0,0.9964117,0.99283624
0.0,0.9675852,0.9362211
0.0,0.97623885,0.95304227
0.0,0.9741348,0.9489386
0.0,0.97468174,0.95000446
0.0,0.9745823,0.9498107
0.0,0.97458375,0.9498135
0.0,0.97459495,0.9498353
0.0,0.97458637,0.9498186
0.0,0.9745916,0.9498288
0.001,0.974589,0.94787556
0.018,0.97621095,0.9181682
0.027,1.0047323,0.95596033
0.042,1.0324894,0.9810693
0.086,1.0582765,0.9453216
0.427,1.1342801,0.50024515
0.348,1.6506451,1.6968845
0.089,1.4365,1.8157562
0.071,1.0228738,0.9060637
0.064,1.0804232,1.0331162
0.066,1.1198102,1.1105161
0.314,1.0888399,0.60037684
0.652,1.4903573,0.7028429
0.508,1.8927141,1.9174333
0.125,1.5899051,2.145947
0.077,1.0507854,0.948258
0.071,1.0728642,1.0037318
0.068,1.1364988,1.1416898
0.069,1.0909544,1.0443908
0.045,1.1088277,1.1317295
0.014,1.0642995,1.1031288
0.0,1.0118808,1.0239027
0.0,0.9804503,0.96128273
0.0,0.9723505,0.94546545
0.0,0.9739963,0.9486688
0.0,0.97444475,0.9495426
0.0,0.97464454,0.949932
0.027,0.9745604,0.89787066
0.048,1.0183729,0.94162357
0.074,1.0717963,0.9955974
0.296,1.11527,0.6712034
0.59,1.4614304,0.75939107
0.766,1.8159503,1.1023958
0.879,1.9371666,1.1197164
0.909,2.0619822,1.329368
0.816,2.089528,1.6218739
0.577,1.9682523,1.9355829
0.351,1.6670469,1.7319796
0.176,1.3833934,1.4577988
