true_values,predicted_values,abs_error
0.07,0.0,0.0049
0.078,5.105739,25.27816
0.198,4.3839803,17.52243
0.551,4.398853,14.80597
1.02,5.0771346,16.46034
1.227,5.76811,20.621681
1.226,5.9586434,22.397915
1.361,5.819857,19.881407
1.753,6.0057197,18.085627
2.373,6.53717,17.340315
2.75,7.197992,19.784632
2.292,7.357421,25.658491
2.021,6.40717,19.238487
2.089,6.039867,15.609349
1.984,6.2594867,18.279789
1.92,6.072733,17.24519
2.023,6.004427,15.851761
2.408,6.216473,14.504467
2.589,6.827633,17.966011
2.445,6.9964857,20.716024
2.449,6.6891704,17.979046
2.268,6.723948,19.85547
2.278,6.42092,17.163782
2.32,6.4871726,17.365326
2.262,6.5614147,18.484966
2.279,6.4511747,17.40704
2.312,6.4949455,17.49703
2.339,6.5479245,17.715044
2.446,6.583427,17.118301
2.526,6.755183,17.88599
2.738,6.860953,16.998741
2.726,7.1944103,19.966692
1.898,7.12364,27.307316
1.389,5.725345,18.80389
1.287,5.1376634,14.827609
1.227,5.3897285,17.328306
0.914,5.5558543,21.546812
0.768,5.1977506,19.622688
0.837,5.2218385,19.226809
0.916,5.4194927,20.281448
0.835,5.529941,22.04247
0.769,5.366266,21.134851
0.64,5.2869487,21.594133
0.627,5.0926657,19.942171
0.614,5.10154,20.138018
0.518,5.082071,20.830742
0.586,4.916244,18.751013
0.798,5.0516906,18.093885
0.846,5.398947,20.729322
0.726,5.427624,22.105272
0.68,5.213528,20.55288
0.751,5.1722713,19.54764
0.915,5.302924,19.25388
1.191,5.5552645,19.046804
1.519,5.946872,19.606052
1.813,6.3328433,20.428982
2.356,6.5298657,17.421156
3.334,7.075711,14.000399
4.021,8.309469,18.390968
3.938,9.113151,26.782187
3.985,8.763932,22.838196
4.452,8.827988,19.149267
4.796,9.5216255,22.331537
5.575,9.896785,18.677826
5.583,10.856825,27.813227
5.729,10.686267,24.574493
5.868,10.829725,24.618717
5.982,10.963056,24.810917
5.998,11.063272,25.656984
5.732,11.045312,28.231285
5.767,10.694849,24.283693
5.9,10.790093,23.913013
5.87,10.96677,25.977068
6.632,10.904888,18.257574
6.984,11.809484,23.28529
6.175,12.033226,34.31881
6.139,10.96392,23.27985
5.957,11.034385,25.779839
5.675,10.869428,26.982077
4.945,10.581265,31.767487
4.27,9.6880865,29.355661
3.716,8.894637,26.818281
3.306,8.251731,24.460257
3.081,7.7843575,22.121574
2.066,7.549923,30.073412
1.499,5.914041,19.492586
1.241,5.247316,16.050566
0.939,5.194174,18.106503
0.896,5.0880322,17.573135
0.94,5.3953815,19.850424
1.112,5.538431,19.593292
1.186,5.804516,21.33069
1.286,5.8338637,20.683067
1.274,5.931981,21.696787
1.174,5.822672,21.610153
1.053,5.641296,21.05246
0.811,5.517931,22.155201
0.767,5.224961,19.873413
0.918,5.2858586,19.078192
1.041,5.5549817,20.376032
0.98,5.7020497,22.297754
0.769,5.5408425,22.770481
0.675,5.219066,20.648535
0.687,5.149282,19.911963
0.843,5.196532,18.95324
0.971,5.4534383,20.09225
1.206,5.6174517,19.460907
1.498,5.9452653,19.778168
1.464,6.283631,23.22884
1.436,5.962724,20.491234
1.544,5.8383784,18.441685
1.862,6.0103154,17.20852
2.193,6.439237,18.030527
2.551,6.698602,17.202602
2.761,7.042053,18.32742
2.891,7.2446513,18.954277
3.19,7.39508,17.682697
3.01,7.8550067,23.474092
3.068,7.487079,19.528257
5.212,7.617444,5.7861614
9.24,10.868479,2.651944
10.366,14.524013,17.289066
5.808,14.470834,75.04469
2.566,9.999243,55.253098
1.044,5.585819,20.628117
0.343,4.3848023,16.336166
0.253,4.225837,15.783436
0.703,4.443836,13.993855
1.193,5.310346,16.952541
0.916,5.995973,25.806128
2.465,5.3563113,8.359682
3.471,8.05328,20.997292
2.071,8.681618,43.700264
1.228,5.9122863,21.942537
1.666,4.7959733,9.796734
2.858,6.160371,10.905653
2.286,7.995216,32.59515
1.656,6.452911,23.010353
1.522,5.4315305,15.28443
1.763,5.5068517,14.016425
2.079,6.1060505,16.217136
2.316,6.517019,17.64856
2.24,6.6954784,19.85129
2.449,6.4350495,15.888592
3.299,6.7899446,12.186694
4.52,8.1502075,13.178407
5.234,9.855462,21.35791
5.434,10.525605,25.924444
5.717,10.5807,23.655577
6.167,10.866594,22.08619
6.695,11.347809,21.648628
6.913,11.846315,24.337599
6.589,11.929651,28.522554
6.151,11.449562,28.07476
5.962,10.950232,24.882456
5.968,10.828778,23.627167
6.084,10.92933,23.47722
6.311,11.108674,23.017677
6.64,11.3703375,22.376095
7.067,11.695957,21.427246
7.415,12.065098,21.62341
7.694,12.281799,21.047905
7.72,12.415115,22.04411
7.894,12.33009,19.67889
7.988,12.447702,19.888947
7.743,12.495536,22.586597
7.444,12.244804,23.047726
7.426,11.975096,20.694271
7.364,12.004307,21.532448
7.415,11.962175,20.676804
7.65,12.031515,19.197674
7.815,12.261331,19.769855
8.19,12.382298,17.57537
8.381,12.689379,18.562132
8.451,12.803097,18.940744
8.599,12.832591,17.923294
8.746,12.943822,17.621706
8.798,13.050412,18.083006
8.501,13.080329,20.97025
8.202,12.832629,21.44273
7.947,12.593139,21.586605
7.445,12.3899,24.452036
7.112,11.939547,23.305206
