true_values,predicted_values,abs_error
1.753,1.6486508,0.104349256
2.373,2.3558552,0.01714468
2.75,3.249378,0.49937797
2.2920000000000003,3.1128683,0.82086825
2.021,1.5697365,0.45126343
2.089,1.905435,0.18356502
1.984,2.2107236,0.22672367
1.92,1.8364645,0.08353543
2.023,1.7237802,0.29921985
2.408,2.1462698,0.2617302
2.589,2.765228,0.17622805
2.445,2.6916494,0.2466495
2.449,2.1143968,0.33460307
2.268,2.4779198,0.20991993
2.278,2.1519513,0.1260488
2.32,2.1030817,0.21691823
2.262,2.4471781,0.18517804
2.279,2.156989,0.122010946
2.312,2.2080853,0.10391474
2.339,2.3947241,0.055724144
2.4459999999999997,2.2900267,0.15597343
2.526,2.5219462,0.004053831
2.738,2.6207728,0.11722708
2.7260000000000004,2.8653865,0.13938642
1.898,2.7530727,0.85507274
1.389,1.1975121,0.19148791
1.287,1.026271,0.26072896
1.227,1.1664555,0.06054449
0.914,1.0942858,0.18028587
0.768,0.59928846,0.16871154
0.8370000000000001,0.5710926,0.2659074
0.9159999999999999,0.8058734,0.110126615
0.835,0.85472524,0.019725263
0.769,0.6853268,0.08367318
0.64,0.65727067,0.017270684
0.627,0.48247278,0.1445272
0.614,0.56951416,0.044485867
0.518,0.54383636,0.025836349
0.586,0.39762485,0.18837517
0.7979999999999999,0.6128758,0.18512416
0.846,0.9004097,0.054409683
0.726,0.7935332,0.067533195
0.68,0.611606,0.068394005
0.7509999999999999,0.6356349,0.11536509
0.915,0.77049637,0.14450365
1.1909999999999998,0.98270595,0.20829403
1.519,1.3319054,0.18709469
1.8130000000000002,1.7202756,0.09272432
2.356,2.080652,0.27534795
3.3339999999999996,2.8594408,0.4745593
4.021,4.351658,0.33065796
3.938,4.3925924,0.45459247
3.985,3.6953242,0.2896757
4.452,4.0045853,0.44741488
4.796,4.811609,0.015608788
5.575,4.8887987,0.6862011
5.582999999999999,5.7915874,0.20858717
5.729,5.4882183,0.24078178
5.867999999999999,5.6572495,0.21075058
5.982,5.8487263,0.1332736
5.997999999999999,5.926956,0.07104397
5.732,5.8813305,0.14933062
5.767,5.49138,0.27561998
5.9,5.7041454,0.19585466
5.87,5.9126816,0.042681694
6.6320000000000014,5.712143,0.919857
6.984,6.714556,0.269444
6.175,6.9324584,0.7574582
