true_values,predicted_values,abs_error
2.021,2.3300254,0.09549677
2.089,2.2765603,0.035178874
1.984,2.3434975,0.12923849
1.92,2.1451988,0.05071453
2.023,2.101968,0.0062359525
2.408,2.2366707,0.029353715
2.589,2.799916,0.044485576
2.445,2.858244,0.17077062
2.449,2.639718,0.03637342
2.268,2.7655,0.24750642
2.278,2.4406984,0.026470726
2.32,2.6052198,0.08135039
2.262,2.5999458,0.1142073
2.279,2.5081751,0.05252122
2.312,2.5760882,0.06974255
2.339,2.5980096,0.067085974
2.446,2.6264734,0.032570623
2.526,2.7767868,0.06289401
2.738,2.8166757,0.006189873
2.726,3.1001897,0.14001787
1.898,2.9154153,1.0351338
1.389,1.854224,0.21643329
1.287,1.5608335,0.0749848
1.227,1.4155877,0.03556531
0.914,1.3654702,0.20382534
0.768,1.0341566,0.07083931
0.837,0.9659703,0.01663333
0.916,1.0231063,0.011471765
0.835,1.1247435,0.08395129
0.769,1.0084468,0.05733478
0.64,0.96731424,0.107134625
0.627,0.78765285,0.025809346
0.614,0.82485163,0.0444584
0.518,0.7801913,0.06874427
0.586,0.6551353,0.0047796825
0.798,0.8254733,0.00075478386
0.846,1.1330256,0.082383715
0.726,1.0382178,0.09747994
0.68,0.8777957,0.039123133
0.751,0.87121046,0.014450557
0.915,0.98741174,0.0052434565
1.191,1.2020676,0.0001224924
1.519,1.5257852,4.603832e-05
1.813,1.8328466,0.00039389063
2.356,2.0851073,0.07338281
3.334,2.7855155,0.3008353
4.021,3.9519482,0.004768143
3.938,4.4789963,0.29267702
3.985,4.2607207,0.07602198
4.452,4.315578,0.018611005
4.796,4.9431114,0.021641769
5.575,5.1507473,0.17999019
5.583,6.194284,0.37366787
5.729,5.575318,0.023618229
5.868,6.0776324,0.04394574
5.982,6.1269245,0.021003151
5.998,6.219445,0.049037926
5.732,6.1909003,0.21058962
5.767,5.6946597,0.0052331463
5.9,6.069401,0.028696595
5.87,6.1837497,0.09843893
6.632,5.9847603,0.4189192
6.984,7.3956137,0.16942565
6.175,7.211272,1.0738587
6.139,5.538212,0.36094636
5.957,6.6060257,0.42123464
5.675,5.967908,0.085794926
4.945,5.6621637,0.5143236
4.27,4.6038446,0.11145226
3.716,4.0638194,0.12097829
3.306,3.589116,0.080154724
3.081,3.2162375,0.01828917
2.066,3.106588,1.0828232
1.499,1.6954613,0.03859705
1.241,1.3242207,0.0069256686
0.939,1.1778705,0.057059117
0.896,0.8790513,0.00028725842
0.94,0.95110345,0.00012328663
1.112,0.9569055,0.024054306
1.186,1.2663193,0.0064511877
1.286,1.3082085,0.00049321534
1.274,1.4746789,0.04027199
1.174,1.4330729,0.067118764
1.053,1.359079,0.093684375
0.811,1.2456664,0.18893488
0.767,0.9813664,0.045952942
0.918,0.9906826,0.005282763
1.041,1.1734608,0.017545871
0.98,1.2867534,0.094097644
0.769,1.1713471,0.16188322
0.675,0.930133,0.06509283
0.687,0.86889756,0.03308673
0.843,0.88560617,0.0018152861
0.971,1.1320858,0.02594863
1.206,1.2153218,8.689612e-05
1.498,1.5209055,0.0005246605
1.464,1.7975887,0.11128143
1.436,1.6286175,0.037101515
1.544,1.644527,0.010105663
1.862,1.7705152,0.008369466
2.193,2.1541607,0.0015084944
