true_values,predicted_values,abs_error
1.753,0.8444069,0.82554144
2.373,2.972599,0.3595191
2.75,2.5215008,0.052211873
2.292,0.67266625,2.6222417
2.021,2.8368838,0.6656665
2.089,0.0,4.363921
1.984,0.0,3.936256
1.92,0.0,3.6864
2.023,0.0,4.092529
2.408,0.0,5.798464
2.589,0.0,6.702921
2.445,1.4305124,1.0291849
2.449,4.0535364,2.5745375
2.268,3.5084162,1.5386325
2.278,1.453897,0.67914593
2.32,0.0,5.3823996
2.262,0.0,5.1166444
2.279,0.0,5.193841
2.312,1.3789749,0.87053585
2.339,0.0,5.470921
2.446,0.0,5.9829164
2.526,0.0,6.3806763
2.738,0.0,7.4966435
2.726,2.8802986,0.023808042
1.898,2.4637995,0.32012904
1.389,7.259076,34.457794
1.287,6.0847855,23.018747
1.227,8.234595,49.106388
0.914,1.4770508,0.3170262
0.768,0.38503605,0.14666139
0.837,0.0,0.70056903
0.916,0.0,0.839056
0.835,0.0,0.697225
0.769,1.1878016,0.17539479
0.64,4.42099,14.295886
0.627,0.0,0.39312896
0.614,1.370678,0.5725615
0.518,0.0,0.26832402
0.586,0.0,0.34339604
0.798,0.0,0.636804
0.846,0.0,0.715716
0.726,1.061564,0.11260317
0.68,2.8434987,4.6807265
0.751,0.109476626,0.41155222
0.915,1.0237994,0.011837309
1.191,0.71776026,0.22395584
1.519,1.5760789,0.0032579938
1.813,0.0,3.286969
2.356,0.0,5.550736
3.334,1.6915247,2.6977253
4.021,3.8999023,0.01466462
3.938,5.5839405,2.7091203
3.985,7.008185,9.1396475
4.452,7.7118883,10.626871
4.796,9.263814,19.96136
5.575,8.318779,7.528324
5.583,8.411282,7.9991755
5.729,9.199793,12.046403
5.868,7.419243,2.4063544
5.982,3.943019,4.1574435
5.998,3.469532,6.3931513
5.732,5.882028,0.02250847
5.767,8.540654,7.6931562
5.9,7.2753153,1.8914919
5.87,7.65699,3.1933339
6.632,6.3240714,0.09482
6.984,4.6373053,5.506977
6.175,4.734619,2.0746975
6.139,4.127493,4.0461607
5.957,7.932276,3.9017153
5.675,7.2141953,2.3691216
4.945,6.200347,1.5758955
4.27,6.607607,5.464406
3.716,4.782868,1.138207
3.306,5.8857,6.6548533
3.081,3.0615714,0.00037747555
2.066,3.782858,2.947601
1.499,1.5867779,0.0077049723
1.241,0.0,1.5400811
0.939,0.017195761,0.8497231
0.896,0.0,0.80281603
0.94,0.0,0.8836
1.112,0.0,1.236544
1.186,0.0,1.406596
1.286,0.10200375,1.401847
1.274,1.7389603,0.216188
1.174,1.7130938,0.29062206
1.053,0.0,1.108809
0.811,0.0,0.657721
0.767,0.0,0.588289
0.918,2.2995162,1.9085871
1.041,0.0,1.083681
0.98,1.3845179,0.16363472
0.769,0.0,0.591361
0.675,0.0,0.45562503
0.687,2.2989793,2.5984771
0.843,0.38209432,0.21243404
0.971,0.0,0.94284105
1.206,0.5715199,0.40256494
1.498,0.0,2.244004
1.464,1.1378405,0.10638001
1.436,1.3972054,0.0015050238
1.544,0.5766333,0.93579847
1.862,0.0,3.4670439
2.193,5.5620704,11.350635
2.551,3.8639154,1.7237467
2.761,4.615269,3.4383144
2.891,4.5602627,2.7864377
3.19,4.618463,2.0405066
3.01,3.267362,0.06623527
3.068,6.245334,10.095451
5.212,3.5215454,2.8576365
9.24,6.621684,6.855577
10.366,12.080157,2.9383345
5.808,12.335777,42.611874
2.566,6.053384,12.161846
1.044,4.174745,9.801564
0.343,3.285584,8.658801
0.253,0.0,0.064008996
0.703,0.0,0.49420902
1.193,0.0,1.4232489
0.916,0.0,0.839056
2.465,1.809423,0.42978114
3.471,2.093228,1.8982552
2.071,4.316554,5.0425124
1.228,4.46594,10.484255
1.666,1.9498746,0.08058481
2.858,0.0,8.168164
2.286,0.0,5.225796
1.656,0.8276896,0.68609816
1.522,3.8109722,5.2393947
1.763,2.0597215,0.08804362
2.079,4.2223067,4.593764
2.316,5.422791,9.65215
