true_values,predicted_values,abs_error
0.198,0.056369662,0.14163034
0.551,0.36531854,0.18568146
1.02,1.0056407,0.014359236
1.227,1.500566,0.273566
1.226,1.4685595,0.24255955
1.361,1.36452,0.003520012
1.753,1.5986669,0.15433311
2.373,2.1443677,0.22863221
2.75,2.8795679,0.12956786
2.292,3.083723,0.791723
2.021,2.1950822,0.17408228
2.089,2.0461102,0.042889833
1.984,2.2836666,0.29966664
1.92,2.067209,0.14720905
2.023,2.029886,0.0068860054
2.408,2.2242014,0.18379855
2.589,2.773797,0.18479705
2.445,2.8080394,0.3630395
2.449,2.491788,0.04278803
2.268,2.6027377,0.33473778
2.278,2.311081,0.033080816
2.32,2.4363813,0.11638141
2.262,2.482345,0.22034502
2.279,2.3673599,0.08835983
2.312,2.4319239,0.11992383
2.339,2.46878,0.12978005
2.446,2.4911823,0.045182228
2.526,2.6449244,0.11892438
2.738,2.7019482,0.03605175
2.726,2.9986496,0.27264953
1.898,2.832068,0.93406796
1.389,1.6801003,0.29110026
1.287,1.3252156,0.038215637
1.227,1.3887751,0.16177511
0.914,1.3390663,0.4250663
0.768,0.8613645,0.09336448
0.837,0.8489065,0.011906505
0.916,1.0641665,0.14816654
0.835,1.1149366,0.2799366
0.769,0.9071825,0.13818252
0.64,0.8735119,0.23351192
0.627,0.6793027,0.05230272
0.614,0.7750745,0.16107446
0.518,0.7288774,0.21087742
0.586,0.54547536,0.04052466
0.798,0.7948756,0.0031243563
0.846,1.1055689,0.25956887
0.726,0.9888126,0.2628126
0.68,0.76116693,0.08116692
0.751,0.8021693,0.051169336
0.915,0.9589988,0.043998778
1.191,1.182771,0.008229017
1.519,1.5339276,0.014927506
1.813,1.8696624,0.05666244
2.356,2.1215777,0.2344222
3.334,2.8158407,0.5181594
4.021,4.1589775,0.1379776
3.938,4.492724,0.554724
3.985,3.7965488,0.18845105
4.452,4.109937,0.34206295
4.796,4.9120274,0.116027355
5.575,5.0162077,0.5587921
5.583,6.3375964,0.75459623
5.729,5.386466,0.34253407
5.868,5.857109,0.010890961
5.982,5.956676,0.025323868
5.998,6.041415,0.04341507
5.732,5.96437,0.2323699
5.767,5.4849663,0.28203392
5.9,5.826688,0.07331228
5.87,6.002081,0.13208103
6.632,5.7970753,0.8349247
6.984,7.4711356,0.4871354
6.175,7.121736,0.94673586
6.139,5.442085,0.69691515
5.957,6.1627398,0.20573997
5.675,5.76954,0.09453964
4.945,5.4508567,0.5058565
4.27,4.520262,0.25026178
3.716,4.019163,0.30316305
3.306,3.5722685,0.2662685
3.081,3.2488422,0.16784215
2.066,3.1195576,1.0535576
1.499,1.7950233,0.29602337
1.241,1.4427401,0.20174003
0.939,1.2606249,0.32162488
0.896,0.90920264,0.013202608
0.94,1.0502537,0.11025375
1.112,1.1285874,0.016587377
1.186,1.3881583,0.20215833
1.286,1.3756407,0.08964074
1.274,1.4988916,0.22489154
1.174,1.4107913,0.23679125
1.053,1.2582097,0.20520973
0.811,1.1272616,0.31626165
0.767,0.7991049,0.03210491
0.918,0.9179668,3.3199787e-05
1.041,1.195394,0.15439403
0.98,1.2659699,0.28596985
0.769,1.0737851,0.30478507
0.675,0.7655424,0.090542376
0.687,0.77733994,0.09033996
0.843,0.85227424,0.009274244
0.971,1.1145735,0.14357346
1.206,1.19644,0.009559989
1.498,1.5196261,0.021626115
1.464,1.8280514,0.36405146
1.436,1.585487,0.14948702
1.544,1.5639136,0.019913554
1.862,1.7548331,0.10716689
2.193,2.1944997,0.0014996529
2.551,2.5147762,0.03622389
2.761,2.8866966,0.12569666
2.891,2.9948363,0.1038363
3.19,3.0806289,0.109371185
3.01,3.5046823,0.4946823
3.068,2.988008,0.079992056
5.212,3.2557616,1.9562383
9.24,7.7881336,1.4518661
10.366,12.208391,1.842391
5.808,9.810278,4.002278
2.566,4.4254255,1.8594255
1.044,2.877654,1.833654
0.343,1.0926445,0.74964446
0.253,0.15044582,0.10255417
0.703,0.45494246,0.24805754
1.193,1.3377042,0.14470422
0.916,1.6568902,0.74089015
2.465,0.8371958,1.627804
3.471,3.849924,0.37892413
2.071,4.2347703,2.1637702
1.228,1.8447063,0.61670625
1.666,1.1782384,0.48776162
2.858,2.1574643,0.7005358
2.286,3.8038015,1.5178015
1.656,2.2209816,0.5649816
1.522,1.5254433,0.0034433603
1.763,1.6152922,0.14770782
2.079,2.056248,0.022752047
2.316,2.3967721,0.08077216
2.24,2.5779026,0.33790255
2.449,2.3286264,0.12037349
3.299,2.7188745,0.5801256
4.52,4.0491586,0.4708414
5.234,5.6277905,0.39379025
5.434,5.426919,0.007081032
5.717,5.429446,0.2875538
6.167,5.948505,0.21849489
6.695,6.5576057,0.13739443
6.913,7.1281543,0.21515417
6.589,6.9630876,0.37408733
6.151,6.186956,0.035955906
5.962,5.7706523,0.1913476
5.968,5.822307,0.14569283
6.084,5.975638,0.1083622
6.311,6.1640472,0.14695263
6.64,6.478088,0.16191196
7.067,6.886953,0.18004704
7.415,7.3944564,0.020543575
7.694,7.620631,0.07336855
7.72,7.8292575,0.1092577
7.894,7.5910616,0.30293846
7.988,7.952104,0.035895824
7.743,7.942494,0.19949389
7.444,7.369122,0.07487774
7.426,7.0599194,0.36608076
7.364,7.3252482,0.038751602
7.415,7.190058,0.22494173
7.65,7.3616133,0.28838682
7.815,7.7779484,0.037051678
8.19,7.8384213,0.35157824
8.381,8.458832,0.07783222
8.451,8.42432,0.026679993
8.599,8.391378,0.20762157
8.746,8.639108,0.106892586
8.798,8.787203,0.010797501
8.501,8.747837,0.24683666
8.202,8.107431,0.09456825
7.947,7.8135414,0.13345861
7.445,7.5955453,0.15054512
7.112,6.8822746,0.22972536
7.084,6.7412043,0.34279585
7.127,6.9957714,0.13122845
6.995,7.0742903,0.07929039
6.282,6.763373,0.48137283
5.992,5.6599965,0.3320036
6.062,5.7920456,0.2699542
6.123,6.1403747,0.017374516
6.205,6.1340384,0.070961475
6.039,6.233991,0.19499111
5.962,5.8399057,0.122094154
6.567,5.888135,0.67886496
7.308,7.2088437,0.09915638
8.38,7.9603233,0.41967678
9.009,9.412788,0.40378857
9.536,9.453328,0.08267212
9.216,9.989029,0.7730293
5.432,8.850445,3.4184446
1.857,4.2050967,2.3480968
0.288,2.3346422,2.0466423
