true_values,predicted_values,abs_error
0.198,0.34636235,0.022011388
0.551,0.49332523,0.0033263785
1.02,0.9788356,0.0016945077
1.227,1.537919,0.09667065
1.226,1.4978456,0.07390008
1.361,1.4471643,0.0074242963
1.753,1.692054,0.0037144134
2.373,2.2632496,0.012045122
2.75,2.9732199,0.04982711
2.292,3.1219885,0.68888086
2.021,2.3111541,0.08418947
2.089,2.2940946,0.042063784
1.984,2.3950071,0.1689269
1.92,2.172758,0.06388668
2.023,2.194787,0.029510781
2.408,2.3561556,0.0026878375
2.589,2.9181068,0.10831129
2.445,2.8702512,0.18083861
2.449,2.6710634,0.049312215
2.268,2.7766025,0.25867662
2.278,2.4205918,0.020332398
2.32,2.6475697,0.10730192
2.262,2.5741436,0.097433604
2.279,2.5333195,0.06467837
2.312,2.5786514,0.07110296
2.339,2.6075468,0.072117396
2.446,2.6361587,0.036160294
2.526,2.7937832,0.07170782
2.738,2.830213,0.008503266
2.726,3.151765,0.18127587
1.898,2.943362,1.0927817
1.389,1.7911913,0.16175783
1.287,1.5082026,0.048930597
1.227,1.475884,0.061943226
0.914,1.4193084,0.25533664
0.768,0.98188806,0.045748096
0.837,0.9408772,0.01079047
0.916,1.094001,0.031684373
0.835,1.165333,0.10911993
0.769,1.0018895,0.054237507
0.64,0.96141124,0.10330519
0.627,0.8089373,0.033101194
0.614,0.8471303,0.054349724
0.518,0.8301053,0.09740972
0.586,0.7116494,0.01578777
0.798,0.8427241,0.0020002457
0.846,1.1338136,0.08283667
0.726,1.0628927,0.11349667
0.68,0.8911803,0.044597108
0.751,0.8840251,0.01769568
0.915,1.0053263,0.008158831
1.191,1.222868,0.0010155682
1.519,1.5870883,0.0046360157
1.813,1.942723,0.016828075
2.356,2.2123423,0.02063753
3.334,2.9602327,0.13970205
4.021,4.089361,0.004673265
3.938,4.474925,0.28828853
3.985,4.1171823,0.017472176
4.452,4.3785696,0.005392044
4.796,4.924779,0.016584015
5.575,5.143575,0.1861272
5.583,6.1837044,0.36084554
5.729,5.624465,0.010927588
5.868,6.141801,0.07496691
5.982,6.034631,0.0027700118
5.998,6.260947,0.06914117
5.732,6.1558523,0.17965089
5.767,5.84167,0.0055755847
5.9,6.0614185,0.026055912
5.87,6.1240835,0.06455849
6.632,6.052405,0.33593047
6.984,7.1456575,0.026133094
6.175,7.082378,0.82333434
6.139,5.978361,0.025804827
5.957,6.5135837,0.3097856
5.675,5.9570494,0.07955174
4.945,5.8759613,0.8666886
4.27,4.8614216,0.34977952
3.716,4.4376426,0.52076787
3.306,3.8014963,0.24551655
3.081,3.520149,0.19285175
2.066,3.3021293,1.5280156
1.499,1.8979604,0.15916945
1.241,1.6464288,0.16437249
0.939,1.3236787,0.14797772
0.896,1.0336535,0.018948479
0.94,1.1113434,0.029358556
1.112,1.1748273,0.0039472757
1.186,1.4450397,0.0671016
1.286,1.4155705,0.01678851
1.274,1.5883417,0.09881068
1.174,1.4591165,0.08129138
1.053,1.3502696,0.088369206
0.811,1.208338,0.1578775
0.767,0.9236009,0.02452384
0.918,0.9769621,0.00347653
1.041,1.2240586,0.033510458
0.98,1.3098674,0.10881247
0.769,1.1484864,0.14400992
0.675,0.89841914,0.049916107
0.687,0.8622482,0.030711934
0.843,0.9134004,0.004956219
0.971,1.1487072,0.031579826
1.206,1.242419,0.0013263461
1.498,1.5864472,0.007822909
1.464,1.8933744,0.18436243
1.436,1.619385,0.033630062
1.544,1.7024195,0.025096735
1.862,1.8432829,0.000350328
2.193,2.3375268,0.020887973
2.551,2.5920908,0.0016884478
2.761,3.0184655,0.06628854
2.891,3.0855234,0.037839327
3.19,3.2510712,0.0037296864
3.01,3.6172636,0.36876905
3.068,3.1360462,0.004630271
5.212,3.505046,2.913692
9.24,6.810259,5.9036407
10.366,11.214872,0.720584
5.808,10.743671,24.360851
2.566,4.1742043,2.5863214
1.044,2.5662727,2.3173141
0.343,0.93752503,0.35346
0.253,0.4653883,0.04510879
0.703,0.46448636,0.05688876
1.193,1.2134502,0.0004182121
0.916,1.7122877,0.63407403
2.465,0.95445156,2.2817564
3.471,4.218125,0.55819565
2.071,3.7518852,2.8253746
1.228,1.887649,0.43513682
1.666,1.256592,0.16761489
2.858,2.356327,0.25167578
2.286,3.8041642,2.3048224
1.656,2.0661929,0.16825818
1.522,1.8808722,0.12878932
1.763,1.6608627,0.010432034
2.079,2.2583318,0.032159887
2.316,2.4434693,0.016248424
2.24,2.7247608,0.234993
2.449,2.415337,0.0011331838
3.299,2.9401472,0.12877537
4.52,4.006713,0.26346362
5.234,5.323388,0.007990195
5.434,5.6328397,0.039537214
5.717,5.721486,2.012495e-05
6.167,6.0590887,0.011644808
6.695,6.5058937,0.035761256
6.913,6.9971156,0.0070754183
6.589,7.035283,0.1991684
6.151,6.5610824,0.16816753
5.962,6.2066445,0.059851002
5.968,6.13268,0.027119504
6.084,6.1804295,0.009298619
6.311,6.318594,5.7670484e-05
6.64,6.5600624,0.006389997
7.067,6.883088,0.03382355
7.415,7.2912226,0.015320842
7.694,7.5478945,0.021346755
7.72,7.7773466,0.0032886579
7.894,7.6904716,0.041423813
7.988,7.9414024,0.0021713253
7.743,7.9570956,0.04583692
7.444,7.614385,0.02903117
7.426,7.3732967,0.0027776463
7.364,7.474688,0.01225188
7.415,7.357722,0.0032807873
7.65,7.480353,0.028780177
7.815,7.736059,0.0062316605
8.19,7.835889,0.1253944
8.381,8.270463,0.012218335
8.451,8.335843,0.013261164
8.599,8.364513,0.054983955
8.746,8.534702,0.04464684
8.798,8.65988,0.019077314
8.501,8.666349,0.027340295
8.202,8.26092,0.0034715554
7.947,8.029562,0.006816479
7.445,7.817609,0.13883722
7.112,7.270109,0.024998516
7.084,7.1071973,0.00053810887
7.127,7.1648264,0.001430847
6.995,7.2042246,0.043774977
6.282,7.010517,0.5307371
5.992,6.1444273,0.02323405
6.062,6.2146325,0.023296745
6.123,6.2639446,0.019865347
6.205,6.328643,0.015287572
6.039,6.40755,0.13582897
5.962,6.1349616,0.029915754
6.567,6.175289,0.15343732
7.308,6.9866877,0.103241675
8.38,7.587424,0.6281772
9.009,8.718325,0.08449205
9.536,9.066841,0.22011028
9.216,9.483341,0.07147154
5.432,8.894371,11.988012
1.857,4.2337375,5.6488814
0.288,1.6083989,1.7434534
2.171,0.44676495,2.9729865
6.31,4.230931,4.3225284
8.627,9.247341,0.38482332
9.68,9.899162,0.04803198
10.885,9.518906,1.8662144
5.92,10.947255,25.273293
3.014,4.413544,1.958724
3.262,3.1591651,0.010575024
3.416,3.8971298,0.23148596
2.975,3.5994747,0.38996872
2.202,3.1238673,0.84983945
2.22,2.1740906,0.0021076736
3.108,2.7013245,0.16538502
4.084,3.8544264,0.052704096
5.903,4.727228,1.3824391
7.533,7.018859,0.26434106
7.57,8.119509,0.30195966
7.253,7.471434,0.04771356
6.148,7.217936,1.1447636
4.378,5.844136,2.1495562
4.36,4.125228,0.055117987
5.314,5.0033207,0.09652171
4.65,5.869729,1.4877387
3.625,4.4628854,0.70205194
2.666,3.7227614,1.1167449
1.93,2.6247287,0.48264802
1.598,2.004791,0.1654789
1.629,1.729145,0.010029041
1.544,1.9507747,0.16546561
1.519,1.6861582,0.02794184
1.344,1.8002224,0.2081389
0.789,1.4369013,0.41977617
0.493,0.81875587,0.10611688
0.38,0.6405554,0.06788911
0.472,0.58141685,0.0119720455
0.356,0.74083257,0.1480961
0.16,0.55974126,0.15979308
0.071,0.35595036,0.0811967
0.036,0.27611208,0.05765381
0.003,0.24646378,0.059274606
0.0,0.20739317,0.043011926
0.002,0.21359277,0.044771496
0.009,0.21842599,0.043859243
0.0,0.22982645,0.0528202
0.0,0.21284986,0.045305062
0.0,0.21575117,0.046548568
0.0,0.21559024,0.04647915
0.0,0.21584415,0.0465887
0.0,0.21579242,0.046566367
0.0,0.21580315,0.046570998
0.0,0.21580124,0.046570174
0.0,0.21580124,0.046570174
0.0,0.21580172,0.04657038
0.0,0.21580172,0.04657038
0.0,0.21580172,0.04657038
0.009,0.21580172,0.042766947
0.027,0.23046541,0.041398175
0.041,0.25642157,0.046406448
0.122,0.27232885,0.022598762
0.661,0.39291263,0.07187085
0.928,1.2927756,0.13306127
1.27,1.2109125,0.0034913344
1.232,1.756773,0.2753867
0.675,1.3335233,0.43365288
0.206,0.7309122,0.27553287
0.06,0.3706689,0.09651516
0.048,0.25256777,0.04184797
