SiteID,104686,Site Timezone,-5,Data Timezone,-5,,,,,
Longitude,-76.021698,,,,,,,,,
Latitude,43.116604,,,,,,,,,
Year,Month,Day,Hour,Minute,power (MW),wind direction at 100m (deg),wind speed at 100m (m/s),air temperature at 2m (K),surface air pressure (Pa),density at hub height (kg/m^3)
2010,1,6,16,0,9.506,270.348,8.255,266.858,99604.776,1.287
2010,1,6,16,5,9.416,269.689,8.224,266.879,99608.44,1.287
2010,1,6,16,10,9.453,268.519,8.236,266.867,99613.016,1.287
2010,1,6,16,15,9.482,268.212,8.246,266.852,99617.592,1.287
2010,1,6,16,20,9.807,268.431,8.356,266.827,99623.088,1.288
2010,1,6,16,25,10.231,268.695,8.499,266.794,99626.752,1.288
2010,1,6,16,30,10.986,269.387,8.755,266.76,99633.16,1.288
2010,1,6,16,35,12.36,270.112,9.222,266.742,99637.736,1.288
2010,1,6,16,40,12.835,269.991,9.424,266.721,99639.568,1.288
2010,1,6,16,45,12.936,269.085,9.472,266.708,99645.064,1.288
2010,1,6,16,50,12.817,268.068,9.415,266.693,99648.72,1.289
2010,1,6,16,55,12.301,266.788,9.201,266.675,99652.384,1.289
2010,1,6,17,0,11.917,265.245,9.07,266.644,99656.048,1.289
2010,1,6,17,5,11.73,263.592,9.006,266.602,99660.624,1.289
2010,1,6,17,10,11.499,262.834,8.927,266.544,99662.456,1.29
2010,1,6,17,15,11.349,262.707,8.875,266.489,99666.12,1.29
2010,1,6,17,20,11.36,262.778,8.878,266.434,99668.864,1.29
2010,1,6,17,25,11.02,262.866,8.762,266.388,99674.36,1.29
2010,1,6,17,30,10.959,262.899,8.74,266.345,99676.184,1.291
2010,1,6,17,35,11.022,262.592,8.762,266.324,99679.848,1.291
2010,1,6,17,40,10.942,261.911,8.734,266.299,99679.848,1.291
2010,1,6,17,45,10.836,261.449,8.698,266.281,99681.68,1.291
2010,1,6,17,50,10.908,261.021,8.722,266.257,99681.68,1.291
2010,1,6,17,55,10.873,260.587,8.71,266.226,99685.344,1.291
2010,1,6,18,0,11.018,260.559,8.759,266.193,99685.344,1.291
2010,1,6,18,5,11.334,260.845,8.865,266.159,99688.096,1.292
2010,1,6,18,10,11.155,260.971,8.804,266.132,99690.832,1.292
2010,1,6,18,15,10.931,260.922,8.728,266.113,99693.584,1.292
2010,1,6,18,20,10.286,260.664,8.508,266.107,99697.248,1.292
2010,1,6,18,25,9.836,260.768,8.356,266.107,99697.248,1.292
2010,1,6,18,30,9.764,261.653,8.331,266.119,99698.168,1.292
2010,1,6,18,35,9.62,262.476,8.283,266.144,99699.08,1.292
2010,1,6,18,40,9.157,263.262,8.127,266.165,99699.992,1.292
2010,1,6,18,45,8.693,263.833,7.971,266.183,99699.992,1.292
2010,1,6,18,50,8.383,264.059,7.867,266.196,99701.832,1.292
2010,1,6,18,55,8.092,264.147,7.77,266.205,99705.488,1.292
2010,1,6,19,0,7.729,264.493,7.648,266.214,99707.32,1.292
2010,1,6,19,5,6.802,265.547,7.337,266.223,99710.064,1.292
2010,1,6,19,10,6.16,265.921,7.095,266.235,99714.64,1.291
2010,1,6,19,15,5.855,266.838,6.967,266.254,99717.392,1.291
2010,1,6,19,20,5.85,267.783,6.967,266.254,99718.304,1.29
2010,1,6,19,25,5.894,270.628,6.988,266.299,99720.144,1.288
2010,1,6,19,30,5.853,273.588,6.973,266.391,99722.88,1.287
2010,1,6,19,35,5.44,274.879,6.799,266.26,99724.72,1.287
2010,1,6,19,40,5.063,276.406,6.641,266.333,99725.632,1.286
2010,1,6,19,45,4.867,278.159,6.558,266.394,99729.296,1.286
2010,1,6,19,50,4.865,279.692,6.558,266.498,99732.04,1.286
2010,1,6,19,55,5.036,281.724,6.631,266.577,99734.792,1.285
2010,1,6,20,0,5.365,283.889,6.772,266.626,99738.448,1.285
2010,1,6,20,5,5.889,285.916,6.994,266.669,99740.28,1.284
2010,1,6,20,10,6.73,288.206,7.327,266.73,99743.936,1.284
2010,1,6,20,15,7.842,290.513,7.702,266.821,99747.6,1.283
2010,1,6,20,20,9.055,292.375,8.111,266.51,99750.352,1.283
2010,1,6,20,25,9.947,293.87,8.413,266.559,99754.928,1.283
2010,1,6,20,30,10.656,294.864,8.654,266.629,99760.424,1.283
2010,1,6,20,35,11.464,295.15,8.929,266.498,99762.248,1.283
2010,1,6,20,40,12.353,294.837,9.231,266.577,99766.832,1.284
2010,1,6,20,45,13.263,294.453,9.643,266.626,99769.576,1.284
2010,1,6,20,50,14.051,293.86,10.025,266.592,99774.16,1.284
2010,1,6,20,55,14.618,293.08,10.299,266.626,99776.896,1.285
2010,1,6,21,0,14.769,292.174,10.418,266.647,99781.48,1.285
2010,1,6,21,5,14.811,291.086,10.461,266.525,99783.312,1.286
2010,1,6,21,10,14.745,289.8,10.391,266.489,99786.056,1.286
2010,1,6,21,15,14.553,288.498,10.263,266.437,99787.888,1.286
2010,1,6,21,20,14.297,287.306,10.138,266.312,99791.544,1.287
2010,1,6,21,25,14.092,286.246,10.037,266.248,99795.208,1.287
2010,1,6,21,30,14,285.504,9.991,266.187,99797.96,1.288
2010,1,6,21,35,13.964,285.29,9.973,266.165,99798.872,1.288
2010,1,6,21,40,13.997,285.433,9.988,266.104,99801.624,1.288
2010,1,6,21,45,14.068,285.68,10.022,266.052,99801.624,1.288
2010,1,6,21,50,14.169,285.85,10.071,266.022,99797.048,1.289
2010,1,6,21,55,14.164,285.647,10.068,265.982,99795.208,1.289
2010,1,6,22,0,14.115,285.251,10.043,265.949,99796.128,1.289
2010,1,6,22,5,14.003,284.702,9.988,265.924,99794.296,1.289
2010,1,6,22,10,13.835,284.219,9.906,265.878,99793.384,1.29
2010,1,6,22,15,13.591,283.85,9.787,265.82,99793.384,1.29
2010,1,6,22,20,13.247,283.488,9.619,265.808,99795.208,1.29
2010,1,6,22,25,12.94,283.081,9.469,265.738,99796.128,1.291
2010,1,6,22,30,12.721,282.664,9.363,265.671,99798.872,1.291
2010,1,6,22,35,12.609,282.455,9.308,265.637,99800.704,1.291
2010,1,6,22,40,12.566,282.302,9.286,265.598,99801.624,1.291
2010,1,6,22,45,12.599,282.368,9.302,265.564,99801.624,1.291
2010,1,6,22,50,12.681,282.461,9.341,265.552,99801.624,1.292
2010,1,6,22,55,12.814,282.593,9.405,265.54,99803.456,1.292
2010,1,6,23,0,12.978,282.73,9.485,265.53,99802.536,1.292
2010,1,6,23,5,13.092,282.862,9.54,265.53,99804.368,1.292
2010,1,6,23,10,13.174,282.961,9.579,265.53,99807.12,1.292
2010,1,6,23,15,13.244,283.093,9.613,265.524,99809.856,1.292
2010,1,6,23,20,13.263,283.247,9.622,265.515,99810.776,1.292
2010,1,6,23,25,13.244,283.406,9.613,265.503,99812.608,1.292
2010,1,6,23,30,13.201,283.4,9.591,265.488,99811.696,1.292
2010,1,6,23,35,13.132,283.219,9.558,265.5,99814.44,1.292
2010,1,6,23,40,13.063,283.071,9.524,265.488,99813.52,1.293
2010,1,6,23,45,12.982,282.867,9.485,265.466,99815.352,1.293
2010,1,6,23,50,12.907,282.725,9.448,265.445,99816.272,1.293
2010,1,6,23,55,12.769,282.664,9.381,265.414,99819.016,1.293
2010,1,7,0,0,12.676,282.62,9.335,265.384,99819.928,1.293
2010,1,7,0,5,12.594,282.582,9.295,265.35,99823.592,1.293
2010,1,7,0,10,12.57,282.582,9.283,265.323,99824.504,1.293
2010,1,7,0,15,12.477,282.477,9.25,265.298,99828.168,1.293
2010,1,7,0,20,12.459,282.505,9.243,265.308,99830.92,1.294
2010,1,7,0,25,12.487,282.626,9.253,265.305,99833.664,1.294
2010,1,7,0,30,12.514,282.79,9.262,265.301,99834.576,1.294
2010,1,7,0,35,12.415,282.703,9.228,265.35,99836.416,1.294
2010,1,7,0,40,12.29,282.466,9.185,265.362,99840.992,1.294
2010,1,7,0,45,12.129,282.197,9.13,265.366,99847.4,1.294
2010,1,7,0,50,11.887,281.807,9.048,265.39,99851.064,1.294
2010,1,7,0,55,11.708,281.516,8.987,265.396,99854.728,1.294
2010,1,7,1,0,11.52,281.164,8.923,265.402,99858.384,1.294
2010,1,7,1,5,11.313,280.637,8.853,265.451,99860.216,1.294
2010,1,7,1,10,11.098,279.934,8.78,265.466,99864.8,1.294
2010,1,7,1,15,11,279.319,8.746,265.482,99868.464,1.294
2010,1,7,1,20,10.973,279.077,8.737,265.506,99871.2,1.294
2010,1,7,1,25,11.018,278.978,8.752,265.524,99875.784,1.294
2010,1,7,1,30,11.153,279.088,8.798,265.549,99878.528,1.294
2010,1,7,1,35,11.242,279.412,8.828,265.61,99880.36,1.294
2010,1,7,1,40,11.233,279.582,8.825,265.64,99883.112,1.294
2010,1,7,1,45,11.107,279.423,8.783,265.659,99886.768,1.294
2010,1,7,1,50,10.865,279.121,8.7,265.677,99890.432,1.294
2010,1,7,1,55,10.605,278.874,8.612,265.677,99893.176,1.294
2010,1,7,2,0,10.416,278.808,8.548,265.671,99894.096,1.294
2010,1,7,2,5,10.3,278.973,8.508,265.665,99898.672,1.294
2010,1,7,2,10,10.282,279.253,8.502,265.668,99901.416,1.294
2010,1,7,2,15,10.317,279.517,8.514,265.677,99901.416,1.294
2010,1,7,2,20,10.227,279.852,8.484,265.75,99902.336,1.294
2010,1,7,2,25,10.145,280.258,8.456,265.796,99904.168,1.294
2010,1,7,2,30,10.045,280.637,8.423,265.842,99905.992,1.294
2010,1,7,2,35,9.981,280.851,8.401,265.894,99905.992,1.294
2010,1,7,2,40,9.872,280.714,8.365,265.927,99907.832,1.294
2010,1,7,2,45,9.701,280.313,8.307,265.948,99908.744,1.293
2010,1,7,2,50,9.466,279.511,8.227,265.927,99909.656,1.293
2010,1,7,2,55,9.138,278.555,8.117,265.924,99911.488,1.293
2010,1,7,3,0,8.747,277.303,7.986,265.93,99913.32,1.293
2010,1,7,3,5,8.32,275.693,7.843,265.927,99915.152,1.293
2010,1,7,3,10,7.957,273.726,7.721,265.933,99918.816,1.293
2010,1,7,3,15,7.676,271.243,7.626,265.933,99921.56,1.293
2010,1,7,3,20,7.55,268.519,7.583,265.933,99922.48,1.294
2010,1,7,3,25,7.661,265.618,7.62,265.924,99927.056,1.294
2010,1,7,3,30,7.825,262.613,7.675,265.915,99928.88,1.294
2010,1,7,3,35,7.708,259.829,7.635,265.942,99929.8,1.294
2010,1,7,3,40,7.537,257.796,7.577,265.924,99932.544,1.295
2010,1,7,3,45,7.631,256.538,7.608,265.872,99934.376,1.295
2010,1,7,3,50,7.89,255.407,7.693,265.744,99938.04,1.296
2010,1,7,3,55,8.161,254.665,7.782,265.561,99941.704,1.297
2010,1,7,4,0,8.715,254.017,7.965,265.35,99946.28,1.298
2010,1,7,4,5,9.423,253.397,8.2,265.097,99949.936,1.299
2010,1,7,4,10,9.968,253.452,8.383,264.899,99954.512,1.3
2010,1,7,4,15,10.204,253.907,8.462,264.749,99956.352,1.3
2010,1,7,4,20,10.261,253.792,8.481,264.612,99958.176,1.301
2010,1,7,4,25,10.11,253.732,8.429,264.548,99960.016,1.301
2010,1,7,4,30,9.969,253.979,8.38,264.499,99961.84,1.302
2010,1,7,4,35,9.961,254.814,8.377,264.441,99967.336,1.302
2010,1,7,4,40,10.052,255.88,8.407,264.383,99968.248,1.302
2010,1,7,4,45,9.927,256.413,8.365,264.325,99969.168,1.302
2010,1,7,4,50,9.866,256.556,8.343,264.261,99974.664,1.302
2010,1,7,4,55,9.84,256.473,8.334,264.221,99978.32,1.303
2010,1,7,5,0,9.841,256.232,8.334,264.191,99979.24,1.303
2010,1,7,5,5,9.895,255.968,8.352,264.163,99984.736,1.303
2010,1,7,5,10,9.986,255.748,8.383,264.151,99990.224,1.303
2010,1,7,5,15,10.077,255.726,8.413,264.139,99991.144,1.303
2010,1,7,5,20,10.095,255.913,8.42,264.124,99992.968,1.303
2010,1,7,5,25,10.05,255.968,8.404,264.117,99995.72,1.303
2010,1,7,5,30,10.077,255.808,8.413,264.117,99999.384,1.303
2010,1,7,5,35,10.068,255.754,8.41,264.111,100002.128,1.303
2010,1,7,5,40,10.06,255.83,8.407,264.102,100003.048,1.303
2010,1,7,5,45,10.159,255.644,8.441,264.093,100004.872,1.303
2010,1,7,5,50,10.267,255.342,8.478,264.093,100007.624,1.303
2010,1,7,5,55,10.411,255.336,8.526,264.093,100009.456,1.303
2010,1,7,6,0,10.537,255.402,8.569,264.081,100011.28,1.303
2010,1,7,6,5,10.475,255.342,8.548,264.084,100013.12,1.303
2010,1,7,6,10,10.557,255.281,8.575,264.075,100014.944,1.304
2010,1,7,6,15,10.818,254.952,8.664,264.075,100015.856,1.303
2010,1,7,6,20,11.007,254.479,8.728,264.075,100018.608,1.303
2010,1,7,6,25,11.007,254.375,8.728,264.072,100019.52,1.304
2010,1,7,6,30,11.034,254.204,8.737,264.069,100016.784,1.304
2010,1,7,6,35,11.35,253.798,8.844,264.023,100016.784,1.304
2010,1,7,6,40,11.629,253.622,8.938,264.023,100017.696,1.304
2010,1,7,6,45,11.665,253.798,8.951,264.023,100018.608,1.304
2010,1,7,6,50,11.548,254.078,8.911,264.008,100017.696,1.304
2010,1,7,6,55,11.35,254.1,8.844,264.001,100018.608,1.304
2010,1,7,7,0,11.296,254.094,8.826,264.004,100022.272,1.304
2010,1,7,7,5,11.388,254.067,8.856,263.959,100025.928,1.304
2010,1,7,7,10,11.327,253.814,8.835,263.931,100026.848,1.304
2010,1,7,7,15,11.104,253.919,8.758,263.901,100028.68,1.304
2010,1,7,7,20,10.708,254.391,8.624,263.943,100030.504,1.305
2010,1,7,7,25,10.511,254.473,8.557,263.925,100032.344,1.305
2010,1,7,7,30,10.467,254.248,8.542,263.898,100034.168,1.305
2010,1,7,7,35,10.538,254.144,8.566,263.867,100033.256,1.305
2010,1,7,7,40,10.674,254.237,8.612,263.852,100036.92,1.305
2010,1,7,7,45,10.72,254.676,8.627,263.834,100038.752,1.305
2010,1,7,7,50,10.839,255.078,8.667,263.782,100040.576,1.305
2010,1,7,7,55,10.911,255.27,8.691,263.754,100038.752,1.305
2010,1,7,8,0,10.957,255.094,8.707,263.733,100040.576,1.305
2010,1,7,8,5,10.642,255.11,8.6,263.794,100042.416,1.305
2010,1,7,8,10,10.586,256.072,8.581,263.815,100047.904,1.305
2010,1,7,8,15,10.576,256.989,8.578,263.849,100050.648,1.305
2010,1,7,8,20,9.441,257.851,8.194,264.124,100054.312,1.305
2010,1,7,8,25,8.968,258.319,8.035,264.209,100055.224,1.306
2010,1,7,8,30,9.487,258.417,8.209,264.27,100057.976,1.305
2010,1,7,8,35,9.127,258.511,8.09,264.407,100057.976,1.305
2010,1,7,8,40,8.815,259.203,7.986,264.468,100058.888,1.304
2010,1,7,8,45,8.577,259.659,7.907,264.526,100057.976,1.304
2010,1,7,8,50,8.254,259.763,7.8,264.685,100060.728,1.303
2010,1,7,8,55,7.905,259.373,7.684,264.78,100062.552,1.303
2010,1,7,9,0,7.766,258.857,7.638,264.874,100063.472,1.303
2010,1,7,9,5,8.018,258.231,7.724,265.051,100063.472,1.302
2010,1,7,9,10,7.67,257.775,7.608,265.173,100067.136,1.302
2010,1,7,9,15,7.003,258.264,7.385,265.274,100068.048,1.301
2010,1,7,9,20,5.876,259.791,6.958,265.411,100070.8,1.301
2010,1,7,9,25,5.18,262.147,6.665,265.479,100074.456,1.301
2010,1,7,9,30,4.541,263.054,6.396,265.546,100073.536,1.301
2010,1,7,9,35,4.105,262.401,6.213,265.677,100069.88,1.3
2010,1,7,9,40,3.85,260.715,6.085,265.787,100067.136,1.299
2010,1,7,9,45,3.733,260.193,6.021,265.918,100064.384,1.299
2010,1,7,9,50,3.347,260.275,5.807,266.132,100062.552,1.298
2010,1,7,9,55,3.164,260.011,5.707,266.299,100060.728,1.297
2010,1,7,10,0,3.244,259.215,5.752,266.437,100058.888,1.296
2010,1,7,10,5,3.528,259.379,5.911,266.568,100057.064,1.296
2010,1,7,10,10,3.648,259.5,5.978,266.647,100053.4,1.296
2010,1,7,10,15,3.609,259.088,5.957,266.699,100047.904,1.295
2010,1,7,10,20,3.492,258.204,5.893,266.821,100044.24,1.295
2010,1,7,10,25,3.337,257.721,5.807,266.91,100040.576,1.294
2010,1,7,10,30,3.045,257.314,5.646,267.007,100036.92,1.294
2010,1,7,10,35,2.737,257.149,5.475,267.142,100034.168,1.293
2010,1,7,10,40,2.631,257.632,5.417,267.267,100029.592,1.293
2010,1,7,10,45,2.51,258.824,5.35,267.395,100029.592,1.292
2010,1,7,10,50,2.25,260.043,5.206,267.557,100024.104,1.291
2010,1,7,10,55,2.056,260.73,5.075,267.715,100020.44,1.291
2010,1,7,11,0,1.954,261.169,4.996,267.877,100017.696,1.29
2010,1,7,11,5,1.918,261.125,4.968,268.039,100015.856,1.289
2010,1,7,11,10,1.928,261.34,4.977,268.179,100011.28,1.288
2010,1,7,11,15,1.954,261.68,4.999,268.304,100009.456,1.288
2010,1,7,11,20,1.938,261.142,4.986,268.378,100007.616,1.287
2010,1,7,11,25,1.906,260.905,4.962,268.482,100003.96,1.287
2010,1,7,11,30,1.905,263.14,4.962,268.594,100002.128,1.286
2010,1,7,11,35,2.021,267.271,5.054,268.704,100002.128,1.286
2010,1,7,11,40,2.328,272.593,5.258,268.854,100003.04,1.285
2010,1,7,11,45,2.796,277.966,5.52,269.031,100001.208,1.284
2010,1,7,11,50,3.204,282.289,5.749,269.135,99998.472,1.283
2010,1,7,11,55,3.498,285.146,5.914,269.226,99995.72,1.283
2010,1,7,12,0,3.629,286.591,5.987,269.26,99992.968,1.283
2010,1,7,12,5,3.688,287.317,6.021,269.251,99989.312,1.283
2010,1,7,12,10,3.852,288.383,6.112,269.299,99987.48,1.282
2010,1,7,12,15,4.073,289.866,6.228,269.336,99985.648,1.282
2010,1,7,12,20,4.217,290.448,6.289,269.385,99983.816,1.282
2010,1,7,12,25,4.145,290.152,6.259,269.397,99982.896,1.282
2010,1,7,12,30,4.036,289.548,6.213,269.406,99978.32,1.282
2010,1,7,12,35,3.992,288.521,6.192,269.458,99974.664,1.282
2010,1,7,12,40,3.981,287.493,6.186,269.476,99973.744,1.282
2010,1,7,12,45,3.986,286.757,6.189,269.495,99971.912,1.282
2010,1,7,12,50,3.991,286.389,6.192,269.473,99969.168,1.281
2010,1,7,12,55,3.952,286.543,6.17,269.479,99966.424,1.281
2010,1,7,13,0,3.876,286.752,6.128,269.489,99965.504,1.281
2010,1,7,13,5,3.832,286.466,6.103,269.537,99962.76,1.281
2010,1,7,13,10,3.771,285.747,6.07,269.559,99962.76,1.281
2010,1,7,13,15,3.635,285.422,5.993,269.577,99960.928,1.281
2010,1,7,13,20,3.481,284.873,5.908,269.516,99957.264,1.281
2010,1,7,13,25,3.317,284.516,5.816,269.528,99952.688,1.281
2010,1,7,13,30,3.197,284.005,5.749,269.55,99951.776,1.281
2010,1,7,13,35,3.169,282.763,5.734,269.547,99952.688,1.281
2010,1,7,13,40,3.158,281.967,5.728,269.55,99952.688,1.281
2010,1,7,13,45,3.186,281.676,5.743,269.553,99951.776,1.281
2010,1,7,13,50,3.24,281.06,5.774,269.507,99949.936,1.281
2010,1,7,13,55,3.311,280.374,5.813,269.519,99949.936,1.28
2010,1,7,14,0,3.381,280.049,5.853,269.544,99948.112,1.28
2010,1,7,14,5,3.436,279.549,5.884,269.559,99945.36,1.28
2010,1,7,14,10,3.545,277.835,5.945,269.571,99944.448,1.28
2010,1,7,14,15,3.594,276.924,5.972,269.583,99942.616,1.28
2010,1,7,14,20,3.501,277.044,5.92,269.495,99938.04,1.28
2010,1,7,14,25,3.49,276.561,5.914,269.501,99938.04,1.28
2010,1,7,14,30,3.593,275.572,5.972,269.513,99938.04,1.28
2010,1,7,14,35,3.637,274.787,5.996,269.437,99937.128,1.28
2010,1,7,14,40,3.675,274.067,6.018,269.428,99936.208,1.28
2010,1,7,14,45,3.73,273.106,6.048,269.415,99935.288,1.28
2010,1,7,14,50,3.752,272.419,6.061,269.363,99935.288,1.28
2010,1,7,14,55,3.807,272.381,6.091,269.342,99932.544,1.28
2010,1,7,15,0,3.818,272.738,6.097,269.33,99931.632,1.28
2010,1,7,15,5,3.725,273.468,6.045,269.284,99929.8,1.28
2010,1,7,15,10,3.682,274.017,6.021,269.254,99927.968,1.28
2010,1,7,15,15,3.611,274.232,5.981,269.217,99925.216,1.28
2010,1,7,15,20,3.53,274.166,5.935,269.003,99923.392,1.281
2010,1,7,15,25,3.301,274.05,5.807,268.945,99922.48,1.281
2010,1,7,15,30,2.968,273.226,5.621,268.9,99922.48,1.281
2010,1,7,15,35,2.859,271.914,5.56,268.179,99923.392,1.281
2010,1,7,15,40,2.794,270.782,5.523,267.963,99923.392,1.281
2010,1,7,15,45,2.805,269.738,5.529,267.853,99923.392,1.281
2010,1,7,15,50,2.833,268.964,5.545,266.482,99923.392,1.281
2010,1,7,15,55,2.877,268.294,5.569,266.418,99920.64,1.282
2010,1,7,16,0,2.975,267.514,5.624,266.376,99922.48,1.282
2010,1,7,16,5,3.068,267.157,5.676,265.509,99922.48,1.282
2010,1,7,16,10,3.162,266.668,5.728,265.445,99922.48,1.282
2010,1,7,16,15,3.282,266.795,5.795,265.384,99922.48,1.282
2010,1,7,16,20,3.419,267.316,5.871,264.932,99919.728,1.282
2010,1,7,16,25,3.632,267.261,5.99,264.871,99920.64,1.282
2010,1,7,16,30,3.823,267.514,6.097,264.813,99919.728,1.282
2010,1,7,16,35,3.976,268.173,6.183,265.381,99918.816,1.282
2010,1,7,16,40,4.16,268.354,6.265,265.344,99917.896,1.282
2010,1,7,16,45,4.261,268.42,6.308,265.332,99917.896,1.282
2010,1,7,16,50,4.225,268.794,6.292,265.787,99916.064,1.283
2010,1,7,16,55,4.046,269.304,6.216,265.839,99911.488,1.283
2010,1,7,17,0,3.874,268.222,6.124,265.887,99911.488,1.283
2010,1,7,17,5,3.656,266.574,6.002,267.459,99915.152,1.283
2010,1,7,17,10,3.449,265.827,5.886,267.233,99914.232,1.283
2010,1,7,17,15,3.378,264.602,5.847,266.836,99913.32,1.283
2010,1,7,17,20,3.406,263.377,5.862,266.397,99915.152,1.283
2010,1,7,17,25,3.297,263.427,5.801,266.385,99913.32,1.283
2010,1,7,17,30,3.286,262.273,5.795,266.37,99916.064,1.283
2010,1,7,17,35,3.286,262.438,5.795,266.244,99914.232,1.283
2010,1,7,17,40,3.203,262.998,5.749,266.217,99911.488,1.283
2010,1,7,17,45,3.138,261.911,5.713,266.183,99911.488,1.283
2010,1,7,17,50,2.897,261.74,5.578,265.411,99905.08,1.283
2010,1,7,17,55,2.881,260.779,5.569,265.353,99905.08,1.283
2010,1,7,18,0,3.072,260.823,5.676,265.295,99904.168,1.283
2010,1,7,18,5,3.312,262.235,5.81,265.564,99905.992,1.283
2010,1,7,18,10,3.568,264.756,5.954,265.521,99901.416,1.283
2010,1,7,18,15,3.726,266.24,6.042,265.488,99900.496,1.283
2010,1,7,18,20,3.775,268.091,6.07,265.494,99896.832,1.283
2010,1,7,18,25,3.803,269.7,6.085,265.494,99895.008,1.283
2010,1,7,18,30,3.853,269.574,6.112,265.506,99895.008,1.283
2010,1,7,18,35,3.942,269.14,6.161,265.744,99891.344,1.283
2010,1,7,18,40,4.309,268.557,6.326,265.765,99889.512,1.284
2010,1,7,18,45,4.764,269.079,6.518,265.784,99886.768,1.284
2010,1,7,18,50,5.173,270.502,6.692,265.652,99884.936,1.284
2010,1,7,18,55,5.338,272.677,6.762,265.643,99882.184,1.283
2010,1,7,19,0,5.106,276.302,6.665,265.622,99874.864,1.283
2010,1,7,19,5,4.637,279.157,6.466,265.848,99870.288,1.283
2010,1,7,19,10,4.198,280.525,6.28,265.817,99868.456,1.283
2010,1,7,19,15,3.995,280.53,6.192,265.796,99867.536,1.283
2010,1,7,19,20,3.639,282.546,5.993,265.649,99861.136,1.283
2010,1,7,19,25,3.487,282.188,5.908,265.64,99862.96,1.283
2010,1,7,19,30,3.488,280.881,5.908,265.631,99863.872,1.283
2010,1,7,19,35,3.445,280.892,5.883,265.402,99862.048,1.284
2010,1,7,19,40,3.369,280.305,5.841,265.384,99862.048,1.284
2010,1,7,19,45,3.244,277.751,5.771,265.36,99862.048,1.284
2010,1,7,19,50,3.087,274.483,5.682,265.533,99862.96,1.285
2010,1,7,19,55,2.978,272.248,5.621,265.509,99862.048,1.285
2010,1,7,20,0,2.885,270.606,5.569,265.485,99862.96,1.285
2010,1,7,20,5,2.695,269.272,5.462,265.823,99862.96,1.285
2010,1,7,20,10,2.373,268.981,5.282,265.781,99862.96,1.286
2010,1,7,20,15,1.924,271.953,4.977,265.723,99863.872,1.286
2010,1,7,20,20,1.347,274.891,4.523,265.915,99865.704,1.287
2010,1,7,20,25,0.693,278.955,3.918,265.836,99869.368,1.288
2010,1,7,20,30,0.274,282.048,3.351,265.762,99873.032,1.289
2010,1,7,20,35,0.086,290.803,3.095,266.385,99873.944,1.289
2010,1,7,20,40,0.175,299.454,3.216,266.348,99872.12,1.289
2010,1,7,20,45,0.391,308.374,3.509,266.373,99872.12,1.289
2010,1,7,20,50,0.49,316.482,3.643,266.409,99870.288,1.289
2010,1,7,20,55,0.377,324.831,3.491,266.409,99870.288,1.288
2010,1,7,21,0,0.161,333.515,3.198,266.36,99869.376,1.287
2010,1,7,21,5,0.071,340.706,2.923,266.296,99871.2,1.287
2010,1,7,21,10,0.056,345.888,2.74,266.229,99870.288,1.287
2010,1,7,21,15,0.053,348.718,2.701,266.177,99861.136,1.287
2010,1,7,21,20,0.058,349.428,2.762,265.43,99854.72,1.287
2010,1,7,21,25,0.064,349.363,2.838,265.414,99851.064,1.287
2010,1,7,21,30,0.08,350.841,3.021,265.613,99850.144,1.287
2010,1,7,21,35,0.399,354.159,3.521,265.659,99847.4,1.288
2010,1,7,21,40,0.981,357.718,4.232,265.653,99844.648,1.289
2010,1,7,21,45,1.675,0.136,4.775,265.668,99838.24,1.291
2010,1,7,21,50,1.879,1.746,4.934,265.778,99834.576,1.292
2010,1,7,21,55,1.796,3.476,4.867,265.738,99832.752,1.293
2010,1,7,22,0,1.552,5.168,4.675,265.662,99826.336,1.294
2010,1,7,22,5,1.354,7.134,4.519,265.378,99822.68,1.294
2010,1,7,22,10,1.269,8.299,4.452,265.259,99817.184,1.295
2010,1,7,22,15,1.305,8.485,4.48,265.176,99811.688,1.295
2010,1,7,22,20,1.407,7.327,4.559,265.085,99810.776,1.296
2010,1,7,22,25,1.474,4.767,4.611,265.036,99806.192,1.297
2010,1,7,22,30,1.537,1.483,4.66,264.981,99802.528,1.297
2010,1,7,22,35,1.593,358.429,4.702,264.85,99798.872,1.298
2010,1,7,22,40,1.605,356.144,4.712,264.783,99793.384,1.298
2010,1,7,22,45,1.583,354.995,4.693,264.703,99786.968,1.299
2010,1,7,22,50,1.548,355.017,4.666,264.615,99783.304,1.299
2010,1,7,22,55,1.463,355.989,4.599,264.523,99780.56,1.3
2010,1,7,23,0,1.386,357.247,4.538,264.444,99776.896,1.3
2010,1,7,23,5,1.352,357.593,4.51,264.395,99771.408,1.301
2010,1,7,23,10,1.298,356.741,4.467,264.319,99765,1.301
2010,1,7,23,15,1.166,355.033,4.364,264.249,99761.336,1.301
2010,1,7,23,20,0.967,352.154,4.208,264.203,99756.76,1.302
2010,1,7,23,25,0.795,349.456,4.043,264.148,99753.096,1.302
2010,1,7,23,30,0.718,346.698,3.939,264.093,99745.776,1.302
2010,1,7,23,35,0.659,344.149,3.86,264.038,99742.112,1.302
2010,1,7,23,40,0.596,341.753,3.774,263.974,99736.616,1.302
2010,1,7,23,45,0.511,339.095,3.659,263.904,99733.864,1.303
2010,1,7,23,50,0.43,336.403,3.549,263.834,99728.376,1.303
2010,1,7,23,55,0.353,333.651,3.445,263.766,99724.712,1.303
