true_values,predicted_values,abs_error
1.361,1.2398605,0.12113941
1.753,1.489231,0.26376903
2.373,2.0512376,0.32176232
2.75,2.6598935,0.09010649
2.292,2.563441,0.27144098
2.021,1.531373,0.48962688
2.089,2.6012335,0.5122335
1.984,2.0654135,0.08141351
1.92,1.6588746,0.26112533
2.023,2.2011645,0.17816448
2.408,1.9385396,0.46946037
2.589,2.8291154,0.2401154
2.445,2.2890534,0.1559465
2.449,2.3347163,0.11428356
2.268,2.7018933,0.43389344
2.278,1.9003239,0.37767625
2.32,2.751569,0.4315691
2.262,2.2325444,0.029455662
2.279,2.1985717,0.08042836
2.312,2.5366566,0.22465658
2.339,2.2297635,0.10923648
2.446,2.5018442,0.05584407
2.526,2.5947452,0.068745136
2.738,2.5538015,0.18419838
2.726,3.0910811,0.36508107
1.898,2.5095487,0.61154866
1.389,1.044365,0.344635
1.287,1.6720712,0.38507128
1.227,1.2801573,0.05315733
0.914,0.9809307,0.06693071
0.768,0.74229777,0.025702238
0.837,0.69289064,0.14410937
0.916,1.0202699,0.10426986
0.835,0.86206746,0.027067482
0.769,0.8061155,0.037115514
0.64,0.7026534,0.06265342
0.627,0.5515535,0.07544649
0.614,0.67228734,0.058287323
0.518,0.5792179,0.061217904
0.586,0.45110118,0.13489884
0.798,0.7125106,0.08548939
0.846,0.97209096,0.12609094
0.726,0.78485286,0.05885285
0.68,0.6331266,0.04687339
0.751,0.68222654,0.06877345
0.915,0.825094,0.08990604
1.191,1.055539,0.13546097
1.519,1.4044952,0.114504814
1.813,1.6648704,0.14812958
2.356,1.8782996,0.47770035
3.334,2.7343473,0.59965277
4.021,3.737865,0.28313494
3.938,3.9345613,0.0034387112
3.985,3.7527087,0.23229122
4.452,3.954168,0.49783206
4.796,4.8287525,0.032752514
5.575,4.7773886,0.79761124
5.583,6.1951075,0.6121073
5.729,5.1874065,0.54159355
5.868,5.6907845,0.17721558
5.982,6.0608406,0.07884073
5.998,5.9372587,0.060741425
5.732,5.944557,0.21255732
5.767,5.377676,0.3893242
5.9,5.783221,0.11677933
5.87,6.0287495,0.15874958
6.632,5.684257,0.94774294
6.984,7.458584,0.47458363
6.175,7.0411263,0.86612606
6.139,5.1561966,0.98280334
5.957,6.1011753,0.14417553
5.675,5.818578,0.14357758
4.945,5.242359,0.297359
4.27,4.315005,0.045004845
3.716,3.7072906,0.008709431
3.306,3.3402486,0.03424859
3.081,3.0200834,0.060916662
2.066,3.0094826,0.94348264
1.499,0.9656062,0.53339374
1.241,2.1799798,0.93897974
0.939,1.0802188,0.14121878
0.896,0.37732303,0.518677
0.94,1.3790665,0.43906647
1.112,0.5552485,0.5567515
1.186,1.7935816,0.6075816
1.286,0.68378747,0.60221255
1.274,1.9331781,0.659178
1.174,0.6712184,0.5027816
1.053,1.5939845,0.5409845
0.811,0.5739387,0.23706126
0.767,0.9120177,0.14501768
0.918,0.67768466,0.24031532
1.041,1.1938143,0.15281427
0.98,0.9851835,0.0051834583
0.769,0.93916667,0.17016667
0.675,0.53142667,0.14357334
0.687,0.73213696,0.04513699
0.843,0.6570798,0.18592018
0.971,1.073797,0.10279697
1.206,0.94249547,0.2635045
1.498,1.5314001,0.03340006
1.464,1.4902046,0.026204586
1.436,1.2754657,0.16053426
1.544,1.4240596,0.1199404
1.862,1.5621694,0.29983056
2.193,2.09263,0.10037017
2.551,2.1481714,0.4028287
2.761,2.7101598,0.05084014
2.891,2.540979,0.35002112
3.19,3.0406814,0.1493187
3.01,3.5163689,0.5063689
3.068,2.5586329,0.5093672
5.212,3.4865346,1.7254653
9.24,7.61388,1.6261196
10.366,10.84195,0.47595024
5.808,10.486179,4.6781793
2.566,4.8579993,2.2919993
1.044,1.0066656,0.037334442
0.343,1.88933,1.54633
0.253,0.0,0.253
0.703,0.0,0.703
1.193,1.4354074,0.24240744
0.916,1.0579377,0.14193773
2.465,0.645733,1.8192669
3.471,5.2353706,1.7643707
2.071,2.7442522,0.6732521
1.228,1.0713737,0.15662634
1.666,1.3794119,0.28658807
2.858,2.604547,0.25345302
2.286,3.4249732,1.1389732
1.656,0.80047524,0.8555248
1.522,3.1582985,1.6362985
1.763,1.5726213,0.19037867
2.079,1.3948642,0.6841358
2.316,2.9034688,0.58746886
2.24,1.6057065,0.63429356
2.449,2.7152526,0.26625276
3.299,2.4344008,0.8645992
4.52,4.1189804,0.40101957
5.234,5.2043705,0.029629707
5.434,5.378598,0.055401802
5.717,5.3371425,0.37985754
6.167,5.9450693,0.2219305
6.695,6.5757875,0.11921263
6.913,7.1702366,0.25723648
6.589,6.9187937,0.32979345
6.151,6.0532827,0.097717285
5.962,5.7584143,0.20358562
5.968,5.8725805,0.09541941
6.084,5.9592,0.124800205
6.311,6.166422,0.14457798
6.64,6.520506,0.11949396
7.067,6.956663,0.11033678
7.415,7.4826536,0.067653656
7.694,7.6549873,0.039012432
7.72,7.89345,0.17345
7.894,7.590025,0.3039751
7.988,8.150355,0.16235542
7.743,7.976124,0.23312378
7.444,7.286936,0.15706396
7.426,7.2867384,0.13926172
7.364,7.526964,0.16296434
7.415,7.179845,0.2351551
7.65,7.535289,0.114711285
7.815,7.948333,0.13333273
8.19,7.8149443,0.3750553
8.381,8.620137,0.23913765
8.451,8.3728895,0.078110695
8.599,8.465694,0.13330555
8.746,8.804018,0.05801773
8.798,8.774115,0.023885727
8.501,8.82336,0.32236004
8.202,8.061578,0.14042187
7.947,8.068254,0.121254444
7.445,7.7073755,0.26237535
7.112,6.8104773,0.30152273
7.084,6.9819775,0.10202265
7.127,7.179144,0.05214405
6.995,7.09305,0.09805012
6.282,6.786685,0.5046849
5.992,5.485525,0.506475
6.062,5.7430334,0.3189664
6.123,6.3016224,0.17862225
6.205,6.0303183,0.17468166
6.039,6.2405815,0.20158148
5.962,5.78835,0.17364979
6.567,5.8352404,0.73175955
7.308,7.3314734,0.023473263
8.38,7.9747868,0.40521336
9.009,9.194542,0.1855421
9.536,9.258751,0.27724934
9.216,9.763815,0.5478153
5.432,8.765347,3.3333464
1.857,4.5314255,2.6744256
0.288,0.5013871,0.21338713
2.171,1.3596591,0.8113409
6.31,5.2229996,1.0870004
8.627,6.9290466,1.6979532
9.68,9.532995,0.14700508
10.885,10.244316,0.6406841
5.92,11.0591545,5.1391544
3.014,4.9531927,1.9391928
3.262,1.4332914,1.8287086
3.416,5.3943996,1.9783998
2.975,2.8508754,0.12412453
2.202,2.2831733,0.08117342
2.22,2.058596,0.16140413
3.108,2.440669,0.667331
4.084,4.428043,0.34404278
5.903,4.2743616,1.6286383
7.533,7.394822,0.13817787
7.57,8.603424,1.0334239
7.253,6.782919,0.47008085
6.148,7.0132523,0.8652525
4.378,5.1909266,0.81292677
4.36,3.2083783,1.1516218
5.314,4.8409567,0.47304344
4.65,5.9871416,1.3371415
3.625,3.784082,0.15908194
2.666,2.6953878,0.02938795
1.93,2.3814414,0.4514414
1.598,1.3114998,0.28650022
1.629,1.858092,0.229092
1.544,1.7344954,0.19049537
1.519,1.1465304,0.37246966
1.344,1.7576226,0.41362262
0.789,0.8108071,0.021807134
0.493,0.50197995,0.008979946
0.38,0.3742367,0.0057632923
0.472,0.28018856,0.19181144
0.356,0.6340244,0.27802438
0.16,0.15232956,0.0076704323
0.071,0.0005390644,0.07046094
0.036,0.0,0.036
0.003,0.0,0.003
0.0,0.0,0.0
0.002,0.0,0.002
0.009,0.0,0.009
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
