true_values,predicted_values,abs_error
1.361,1.3579121,0.0030878782
1.753,1.4628656,0.29013443
2.373,2.3390398,0.033960104
2.75,2.4592767,0.29072332
2.2920000000000003,2.8579774,0.56597733
2.021,1.9382079,0.08279204
2.089,2.0405622,0.048437834
1.984,2.279151,0.295151
1.92,1.8939083,0.026091695
2.023,2.0528944,0.029894352
2.408,2.2569795,0.15102053
2.589,2.6433911,0.054391146
2.445,2.4902055,0.045205593
2.449,2.3694854,0.0795145
2.268,2.6566215,0.38862157
2.278,2.2116432,0.0663569
2.32,2.5112352,0.1912353
2.262,2.4432592,0.18125916
2.279,2.2632422,0.0157578
2.312,2.4831846,0.17118454
2.339,2.4109688,0.071968794
2.4459999999999997,2.4047127,0.041287422
2.526,2.6344962,0.10849619
2.738,2.5318797,0.20612025
2.7260000000000004,2.99265,0.26664996
1.898,2.490766,0.59276605
1.389,1.6956689,0.30666888
1.287,1.2825719,0.004428029
1.227,1.5687004,0.34170043
0.914,1.1396631,0.22566313
0.768,0.8148,0.046800017
0.8370000000000001,0.75505906,0.08194095
0.9159999999999999,0.98500717,0.06900716
0.835,1.021715,0.18671507
0.769,0.8583812,0.08938122
0.64,0.76769924,0.12769926
0.627,0.6733352,0.04633522
0.614,0.7505955,0.13659549
0.518,0.6871614,0.16916138
0.586,0.5774546,0.008545399
0.7979999999999999,0.7157864,0.08221358
0.846,1.0649344,0.21893436
0.726,0.9120737,0.18607366
0.68,0.7342124,0.05421239
0.7509999999999999,0.7007575,0.050242484
0.915,0.93268216,0.017682135
1.1909999999999998,1.0957565,0.095243454
1.519,1.5010978,0.017902255
1.8130000000000002,1.8353,0.022300005
2.356,1.9329698,0.42303014
3.3339999999999996,2.7437873,0.5902128
4.021,3.6377163,0.38328362
3.938,4.17856,0.24055982
3.985,3.494607,0.49039292
4.452,3.7307935,0.72120667
4.796,5.159548,0.3635478
5.575,4.789442,0.78555775
5.582999999999999,5.8340244,0.25102425
5.729,5.246331,0.48266888
5.867999999999999,5.5301933,0.3378067
5.982,5.754942,0.22705793
5.997999999999999,5.8313313,0.16666889
5.732,5.6817007,0.050299168
5.767,5.234163,0.5328374
5.9,5.5438576,0.35614252
5.87,5.915448,0.045448303
6.6320000000000014,5.640689,0.9913111
6.984,7.001516,0.01751566
6.175,7.0644403,0.88944006
6.138999999999999,5.4547086,0.68429136
5.957000000000001,5.9446673,0.012332439
5.675,5.655413,0.01958704
4.945,5.2983465,0.35334635
4.2700000000000005,4.384757,0.11475706
3.716,3.6499655,0.066034555
3.306,3.245878,0.060122013
3.0810000000000004,2.9051251,0.17587495
2.066,2.9400492,0.8740492
1.499,1.862714,0.3637141
1.2409999999999999,1.4890561,0.24805605
0.939,1.3258291,0.38682914
0.8959999999999999,0.80854267,0.08745736
0.94,1.0826223,0.14262229
1.112,1.0729517,0.039048314
1.186,1.3671565,0.18115652
1.286,1.2561862,0.029813766
1.274,1.5067855,0.23278546
1.1740000000000002,1.306625,0.13262498
1.053,1.2150388,0.1620388
0.8109999999999999,1.1282554,0.31725538
0.767,0.7869308,0.01993078
