true_values,predicted_values,abs_error
0.198,0.0,0.198
0.551,0.4396093,0.11139071
1.02,0.6944599,0.32554007
1.227,1.3334641,0.10646415
1.226,1.3369277,0.1109277
1.361,1.1856351,0.17536485
1.753,1.3874602,0.3655398
2.373,1.9295316,0.44346833
2.75,2.662266,0.087733984
2.292,2.7338333,0.44183326
2.021,1.8368113,0.1841886
2.089,1.7681589,0.32084107
1.984,1.9867542,0.0027542114
1.92,1.7736895,0.14631045
2.023,1.7452923,0.2777077
2.408,1.9266547,0.4813453
2.589,2.50481,0.08418989
2.445,2.446036,0.0010361671
2.449,2.157499,0.2915008
2.268,2.2809093,0.012909412
2.278,1.9754405,0.3025596
2.32,2.1470606,0.1729393
2.262,2.1363878,0.12561226
2.279,2.0600445,0.21895552
2.312,2.1109505,0.20104957
2.339,2.1506205,0.18837953
2.446,2.1738718,0.27212834
2.526,2.3255718,0.20042825
2.738,2.3683832,0.36961675
2.726,2.6835666,0.0424335
1.898,2.4607012,0.5627012
1.389,1.3727965,0.016203523
1.287,1.0953004,0.1916995
1.227,1.1455026,0.08149743
0.914,1.1200428,0.20604283
0.768,0.71277714,0.05522287
0.837,0.68778396,0.14921606
0.916,0.8451803,0.070819736
0.835,0.9246464,0.0896464
0.769,0.7651768,0.0038232207
0.64,0.72938704,0.08938706
0.627,0.5660851,0.060914874
0.614,0.6416414,0.027641356
0.518,0.6070006,0.08900058
0.586,0.48605967,0.09994036
0.798,0.65701246,0.14098752
0.846,0.92679,0.08078998
0.726,0.8552871,0.12928706
0.68,0.6639128,0.016087234
0.751,0.66721654,0.08378345
0.915,0.7980659,0.11693412
1.191,1.0034094,0.1875906
1.519,1.3205256,0.1984744
1.813,1.642385,0.17061496
2.356,1.8824991,0.47350085
3.334,2.5990002,0.7349999
4.021,3.921717,0.09928298
3.938,4.074935,0.136935
3.985,3.4352713,0.54972863
4.452,3.8435953,0.6084049
4.796,4.6028194,0.19318056
5.575,4.598959,0.97604084
5.583,6.0245047,0.44150448
5.729,4.719218,1.0097823
5.868,5.843652,0.024348259
5.982,5.2829003,0.69909954
5.998,5.939046,0.05895424
5.732,5.332161,0.39983892
5.767,5.248544,0.518456
5.9,5.5121675,0.38783264
5.87,5.6231194,0.24688053
6.632,5.351931,1.2800689
6.984,7.315534,0.3315339
6.175,6.149007,0.025993347
6.139,4.972723,1.1662769
5.957,6.33533,0.37833023
5.675,4.9869876,0.6880126
4.945,5.322829,0.3778286
4.27,3.8875687,0.38243127
3.716,3.721023,0.0050230026
3.306,3.0274258,0.27857423
3.081,2.9016132,0.17938685
2.066,2.6762128,0.6102128
1.499,1.4481039,0.05089605
1.241,1.178288,0.06271207
0.939,1.0059605,0.066960454
0.896,0.7552366,0.1407634
0.94,0.8434062,0.0965938
1.112,0.9034574,0.20854259
1.186,1.1633575,0.022642493
1.286,1.1502829,0.13571715
1.274,1.2866344,0.012634397
1.174,1.1889672,0.014967203
1.053,1.0736101,0.020610094
0.811,0.94627905,0.13527906
0.767,0.666492,0.100508034
0.918,0.7485478,0.16945219
1.041,0.97649956,0.06450045
0.98,1.0668745,0.086874485
0.769,0.9096384,0.14063841
0.675,0.6484163,0.026583731
0.687,0.6354463,0.051553667
0.843,0.6940789,0.14892107
0.971,0.93133116,0.039668858
1.206,1.01034,0.19566
1.498,1.3120875,0.18591249
1.464,1.5938323,0.12983227
1.436,1.3513515,0.08464849
1.544,1.3594956,0.18450439
1.862,1.5162315,0.34576845
2.193,1.9585671,0.23443294
2.551,2.228775,0.3222251
2.761,2.5999322,0.16106772
2.891,2.6554744,0.23552561
3.19,2.7637799,0.42622018
3.01,3.1827116,0.17271161
3.068,2.598572,0.46942806
5.212,2.9482737,2.2637262
9.24,6.678056,2.561944
10.366,11.236313,0.8703127
5.808,8.7060795,2.8980794
2.566,3.7194686,1.1534686
1.044,1.8516831,0.8076831
0.343,0.4075985,0.0645985
0.253,0.075620174,0.17737982
0.703,0.0932734,0.6097266
1.193,0.97852707,0.21447289
0.916,1.3200462,0.40404618
2.465,0.7435365,1.7214634
3.471,3.6363995,0.16539955
2.071,3.6291602,1.5581601
1.228,1.4696536,0.24165356
1.666,0.8412404,0.8247596
2.858,1.8448201,1.0131799
2.286,3.6275206,1.3415205
1.656,1.7675602,0.111560225
1.522,1.3295796,0.19242036
1.763,1.2695274,0.49347258
2.079,1.850904,0.22809601
2.316,2.0716734,0.24432659
2.24,2.2687943,0.028794289
2.449,1.986479,0.46252084
3.299,2.4542553,0.8447447
4.52,3.7786658,0.7413342
5.234,5.237747,0.0037469864
5.434,5.012036,0.42196417
5.717,5.165232,0.5517678
6.167,5.6746054,0.49239445
6.695,6.1534243,0.5415759
6.913,6.6767282,0.23627186
6.589,6.4334273,0.15557289
6.151,5.7507677,0.40023232
5.962,5.544098,0.417902
5.968,5.5221596,0.44584036
6.084,5.638772,0.4452281
6.311,5.802911,0.50808907
6.64,6.139126,0.50087404
7.067,6.5050898,0.56191015
7.415,7.020663,0.39433718
7.694,7.1320314,0.5619683
7.72,7.507734,0.21226597
7.894,7.0558605,0.83813953
7.988,7.917231,0.07076883
7.743,7.2510633,0.49193668
7.444,7.110089,0.33391094
7.426,6.815203,0.6107969
7.364,7.1614037,0.20259619
7.415,6.683178,0.731822
7.65,7.2793036,0.37069654
7.815,7.329275,0.48572493
8.19,7.4555416,0.73445797
8.381,8.2663145,0.11468506
8.451,7.658165,0.79283524
8.599,8.30633,0.29267025
8.746,8.13489,0.6111107
8.798,8.44108,0.35692024
8.501,8.290939,0.21006107
8.202,7.5629745,0.6390252
7.947,7.8106904,0.13630962
7.445,7.0987797,0.3462205
7.112,6.5859914,0.5260086
7.084,6.661745,0.42225504
7.127,6.670103,0.45689678
6.995,6.7406793,0.25432062
6.282,6.345413,0.06341314
5.992,5.1541243,0.83787584
6.062,5.808355,0.25364494
6.123,5.6238956,0.4991045
6.205,5.847402,0.35759783
6.039,5.8090396,0.22996044
5.962,5.452554,0.50944567
6.567,5.623824,0.9431758
7.308,6.984661,0.323339
8.38,7.246476,1.133524
9.009,9.066789,0.05778885
9.536,8.297096,1.238904
9.216,9.8996105,0.6836109
5.432,7.5673943,2.135394
1.857,3.3561382,1.4991382
0.288,1.1488154,0.8608154
2.171,0.0,2.171
6.31,3.439737,2.8702629
8.627,8.215819,0.4111805
9.68,9.736147,0.05614662
10.885,8.710462,2.1745386
5.92,11.568158,5.648158
3.014,5.183642,2.169642
3.262,2.938242,0.32375813
3.416,2.3066638,1.1093361
2.975,3.4754283,0.50042844
2.202,2.3929284,0.19092846
2.22,1.700969,0.51903105
3.108,2.0306356,1.0773644
4.084,3.6716704,0.41232967
5.903,4.3749447,1.5280552
7.533,7.2412634,0.2917366
7.57,7.95969,0.38968992
7.253,6.246587,1.006413
6.148,7.0901423,0.9421425
4.378,4.583888,0.20588827
4.36,3.1931229,1.1668773
5.314,4.3499165,0.9640837
4.65,5.9280596,1.2780595
3.625,3.5712616,0.053738356
2.666,2.8235595,0.15755963
1.93,1.909545,0.020455003
1.598,1.5007956,0.09720445
1.629,1.3138373,0.31516266
1.544,1.5242462,0.019753814
1.519,1.3510013,0.16799879
1.344,1.4095707,0.06557071
0.789,1.1435504,0.35455042
0.493,0.5212264,0.028226405
0.38,0.38253736,0.0025373697
0.472,0.32388163,0.14811838
0.356,0.557961,0.20196098
0.16,0.28475857,0.12475857
0.071,0.0,0.071
0.036,0.0,0.036
0.003,0.0,0.003
0.0,0.0,0.0
0.002,0.0,0.002
0.009,0.0,0.009
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.009,0.0,0.009
0.027,0.0,0.027
0.041,0.0,0.041
0.122,0.0,0.122
0.661,0.0,0.661
0.928,1.0387504,0.11075044
1.27,0.9631934,0.30680656
1.232,1.6242454,0.3922454
0.675,1.3456562,0.67065614
0.206,0.40526628,0.19926628
0.06,0.0,0.06
0.048,0.0,0.048
0.042,0.0,0.042
0.054,0.0,0.054
0.093,0.0,0.093
0.391,0.0,0.391
0.517,0.68583035,0.16883034
0.451,0.3233266,0.12767342
0.366,0.41792154,0.051921546
0.307,0.54154396,0.23454395
0.17,0.31766415,0.14766414
0.074,0.0,0.074
0.187,0.0,0.187
0.704,0.19618845,0.50781155
0.621,1.0185711,0.39757115
0.571,0.49577594,0.07522404
0.686,0.65238667,0.033613324
0.08,0.79908967,0.7190897
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.001,0.0,0.001
0.018,0.0,0.018
0.027,0.0,0.027
0.042,0.0,0.042
0.086,0.0,0.086
0.427,0.0,0.427
0.348,0.63891315,0.29091316
0.089,0.10208464,0.013084635
0.071,0.0,0.071
0.064,0.0,0.064
0.066,0.0,0.066
0.314,0.0,0.314
0.652,0.8046951,0.15269512
0.508,0.5545094,0.046509385
0.125,0.44605327,0.32105327
0.077,0.0,0.077
0.071,0.0,0.071
0.068,0.0,0.068
0.069,0.0,0.069
0.045,0.0,0.045
0.014,0.0,0.014
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.027,0.0,0.027
0.048,0.0,0.048
0.074,0.0,0.074
0.296,0.0,0.296
0.59,0.58158445,0.00841552
0.766,0.52811503,0.23788494
0.879,0.91532207,0.036322057
0.909,1.2279294,0.31892937
0.816,0.9250908,0.109090805
0.577,0.76975656,0.19275653
0.351,0.45123148,0.10023147
0.176,0.27743268,0.10143268
0.107,0.0,0.107
0.161,0.0,0.161
0.281,0.0,0.281
0.446,0.37985086,0.066149145
0.551,0.5208447,0.030155301
0.66,0.66670275,0.006702721
0.993,0.80195856,0.19104141
1.196,1.2170906,0.021090627
1.083,1.2694073,0.18640733
0.836,0.98964834,0.15364832
0.682,0.6987381,0.016738117
0.71,0.60906076,0.100939214
0.729,0.73636127,0.007361293
0.833,0.7287202,0.104279816
0.836,0.892159,0.05615896
0.954,0.81114626,0.14285374
1.396,1.0197594,0.3762406
1.94,1.6293838,0.31061625
2.361,2.1772137,0.18378639
1.992,2.4550734,0.46307337
1.738,1.6168479,0.12115216
1.443,1.5293114,0.08631146
0.993,1.1801167,0.18711668
0.893,0.761044,0.13195598
0.698,0.82371235,0.12571234
0.577,0.5593207,0.017679334
0.494,0.5351603,0.041160315
0.408,0.45300436,0.045004368
0.29,0.3881383,0.0981383
0.207,0.21148467,0.0044846684
0.248,0.037600994,0.210399
0.45,0.28759313,0.16240686
0.65,0.6256716,0.024328351
0.694,0.771024,0.07702398
0.63,0.74884725,0.11884725
0.635,0.6154735,0.019526482
0.604,0.6633539,0.059353948
0.417,0.60060954,0.18360955
0.081,0.3474524,0.2664524
0.053,0.0,0.053
0.033,0.0,0.033
0.023,0.0,0.023
0.025,0.0,0.025
0.025,0.0,0.025
0.018,0.0,0.018
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.018,0.0,0.018
0.044,0.0,0.044
0.078,0.0,0.078
0.233,0.0,0.233
0.273,0.31112576,0.038125753
0.401,0.07271671,0.32828328
0.544,0.5496259,0.005625844
0.756,0.9003589,0.14435893
0.891,0.95198274,0.060982764
1.182,0.98814344,0.1938566
1.353,1.3525472,0.0004528761
1.502,1.4085548,0.09344518
1.393,1.5303779,0.13737786
1.333,1.244688,0.08831191
1.328,1.2556472,0.07235277
1.231,1.2510803,0.020080328
1.346,1.1187458,0.22725415
1.513,1.3532517,0.15974832
1.561,1.5040202,0.056979775
1.549,1.4876449,0.061355114
1.709,1.4428432,0.2661568
2.048,1.7033657,0.3446344
2.338,2.1233952,0.21460485
2.811,2.3334742,0.47752595
3.336,2.9498436,0.38615632
3.79,3.443444,0.34655595
4.214,3.8218234,0.39217687
3.798,4.193347,0.39534688
3.383,3.1111922,0.27180767
2.852,2.9495113,0.09751129
2.484,2.287839,0.19616103
1.987,2.153647,0.16664696
1.723,1.5475278,0.17547226
1.29,1.4960003,0.20600033
1.11,0.9717927,0.13820732
1.187,0.99022055,0.19677949
1.302,1.1413207,0.16067934
1.626,1.2807047,0.3452953
1.808,1.7201085,0.08789146
1.818,1.7590162,0.058983803
1.765,1.7003101,0.064689875
1.772,1.6091752,0.16282475
1.734,1.6664617,0.06753826
1.658,1.588232,0.06976795
1.509,1.5067272,0.002272725
1.307,1.3262405,0.019240499
1.325,1.129497,0.195503
1.533,1.2688332,0.26416683
1.771,1.5521216,0.21887839
1.808,1.7835406,0.024459362
1.721,1.6838636,0.037136316
1.546,1.5568142,0.01081419
1.389,1.3507752,0.038224816
1.325,1.232079,0.09292102
1.093,1.2155735,0.122573495
0.858,0.9125397,0.05453974
0.741,0.7227013,0.018298686
0.687,0.6639695,0.02303046
0.725,0.64982224,0.07517779
0.691,0.74179435,0.050794363
0.565,0.6593809,0.094380915
0.384,0.510993,0.126993
0.085,0.3136003,0.2286003
0.032,0.0,0.032
0.0,0.0,0.0
0.065,0.0,0.065
5.847,0.0,5.847
16.0,6.479065,9.520935
7.787,11.338638,3.5516381
0.065,4.9748955,4.9098954
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.2,0.0,0.2
1.785,0.0,1.785
2.604,2.291049,0.3129511
2.959,2.9380608,0.02093935
2.208,3.2744055,1.0664055
1.905,1.6545833,0.25041664
2.048,1.66783,0.3801701
2.093,1.9884654,0.10453451
2.218,1.9875329,0.23046708
2.513,2.1107864,0.40221357
3.247,2.5121863,0.7348137
4.128,3.6270373,0.5009625
3.66,4.4620557,0.8020556
1.939,2.899421,0.96042097
1.174,1.2022793,0.028279305
0.08,0.78515315,0.70515317
0.034,0.0,0.034
0.056,0.0,0.056
