true_values,predicted_values,abs_error
0.198,0.0,0.198
0.551,0.16712666,0.38387334
1.02,0.8937197,0.12628031
1.227,1.2305247,0.003524661
1.226,1.2533597,0.027359724
1.361,1.1845944,0.17640555
1.753,1.4300977,0.32290232
2.373,1.9669981,0.4060018
2.75,2.7009737,0.04902625
2.292,2.817503,0.5255029
2.021,1.8377275,0.18327236
2.089,1.8599535,0.22904646
1.984,2.179555,0.19555497
1.92,1.8686054,0.05139458
2.023,1.8591489,0.16385114
2.408,2.098523,0.3094771
2.589,2.641163,0.052163124
2.445,2.5952907,0.15029073
2.449,2.259081,0.189919
2.268,2.4422846,0.1742847
2.278,2.1287892,0.14921093
2.32,2.2811751,0.038824797
2.262,2.3378913,0.07589126
2.279,2.1925554,0.08644462
2.312,2.281999,0.030000925
2.339,2.3233461,0.015653849
2.446,2.3342197,0.111780405
2.526,2.497047,0.028953075
2.738,2.5426378,0.19536209
2.726,2.839518,0.113518
1.898,2.6483655,0.7503655
1.389,1.397177,0.008176923
1.287,1.2292566,0.05774331
1.227,1.3898896,0.1628896
0.914,1.2904696,0.37646967
0.768,0.8476901,0.0796901
0.837,0.8284378,0.008562207
0.916,1.0185244,0.1025244
0.835,1.063699,0.22869903
0.769,0.8890345,0.120034516
0.64,0.856457,0.21645701
0.627,0.6963711,0.069371104
0.614,0.75293255,0.13893253
0.518,0.73146296,0.21346295
0.586,0.5724766,0.0135234
0.798,0.7648072,0.033192754
0.846,1.0532916,0.20729154
0.726,0.9679562,0.24195617
0.68,0.78148746,0.10148746
0.751,0.80446124,0.053461254
0.915,0.9428642,0.027864158
1.191,1.136409,0.05459094
1.519,1.4510185,0.0679816
1.813,1.7833561,0.029643893
2.356,2.0300496,0.32595038
3.334,2.7436013,0.5903988
4.021,3.9866753,0.034324646
3.938,4.2213807,0.28338075
3.985,3.7171504,0.26784945
4.452,3.966288,0.48571205
4.796,4.6926203,0.10337973
5.575,4.834087,0.7409129
5.583,5.970456,0.38745594
5.729,5.3224034,0.40659666
5.868,5.732839,0.13516092
5.982,5.7937665,0.18823338
5.998,5.913995,0.084005356
5.732,5.863138,0.13113832
5.767,5.438067,0.32893324
5.9,5.6626253,0.23737478
5.87,5.817167,0.05283308
6.632,5.68832,0.9436798
6.984,7.062523,0.07852268
6.175,6.851843,0.6768427
6.139,5.61975,0.5192499
5.957,5.9839263,0.026926517
5.675,5.669395,0.005605221
4.945,5.3624487,0.41744852
4.27,4.488946,0.21894598
3.716,3.8688293,0.15282917
3.306,3.4252884,0.119288445
3.081,3.1078796,0.026879549
2.066,3.000657,0.9346571
1.499,1.6166053,0.11760533
1.241,1.3932841,0.15228403
0.939,1.3512948,0.41229475
0.896,0.9959117,0.09991169
0.94,1.0941796,0.15417963
1.112,1.1766529,0.06465292
1.186,1.3880458,0.2020458
1.286,1.3793805,0.09338045
1.274,1.493405,0.21940494
1.174,1.4166067,0.24260664
1.053,1.2775182,0.22451818
0.811,1.1696842,0.35868418
0.767,0.8772552,0.11025518
0.918,0.9537324,0.03573239
1.041,1.20685,0.16585004
0.98,1.264936,0.28493595
0.769,1.0980568,0.3290568
0.675,0.84104156,0.16604155
0.687,0.8316431,0.14464313
0.843,0.89955676,0.05655676
0.971,1.1220257,0.15102571
1.206,1.2032758,0.0027241707
1.498,1.4927571,0.0052429438
1.464,1.7992495,0.33524954
1.436,1.532264,0.096264005
1.544,1.5574694,0.013469338
1.862,1.769357,0.09264302
2.193,2.1852033,0.0077967644
2.551,2.4647064,0.0862937
2.761,2.8141437,0.05314374
2.891,2.8955805,0.0045804977
3.19,2.982868,0.2071321
3.01,3.415421,0.40542102
3.068,2.8568723,0.21112776
5.212,3.149573,2.0624268
9.24,7.07909,2.1609097
10.366,11.265778,0.8997774
5.808,10.8003845,4.9923844
2.566,5.222537,2.656537
1.044,2.2306752,1.1866752
0.343,0.8876245,0.5446245
0.253,0.3177464,0.06474641
0.703,0.48920584,0.21379417
1.193,1.4835625,0.2905625
0.916,1.6802146,0.76421463
